"","MMT","MY","MileGrpATC","prob.Estimate","prob.Est.Error","prob.Q2.5","prob.Q97.5"
"443","Chevrolet Trax","2019","3",0.00526315789473684,0.0723580451580434,0,0
"444","Chevrolet Trax","2020","1",0,0,0,0
"445","Chevrolet Trax","2020","2",0,0,0,0
"446","Chevrolet Trax","2020","3",0.0232017543859649,0.1505470924103,0,0
"447","Chevrolet Volt","2018","1",0,0,0,0
"448","Chevrolet Volt","2018","2",0,0,0,0
"449","Chevrolet Volt","2018","3",0,0,0,0
"450","Chevrolet Volt","2019","1",0,0,0,0
"451","Chevrolet Volt","2019","2",0,0,0,0
"452","Chevrolet Volt","2019","3",0,0,0,0
"453","GMC Acadia/Saturn Outlook","2018","1",0,0,0,0
"454","GMC Acadia/Saturn Outlook","2018","2",0,0,0,0
"455","GMC Acadia/Saturn Outlook","2018","3",0,0,0,0
"456","GMC Acadia/Saturn Outlook","2019","1",0,0,0,0
"457","GMC Acadia/Saturn Outlook","2019","2",0,0,0,0
"458","GMC Acadia/Saturn Outlook","2019","3",0,0,0,0
"459","GMC Acadia/Saturn Outlook","2020","1",0,0,0,0
"460","GMC Acadia/Saturn Outlook","2020","2",0,0,0,0
"461","GMC Acadia/Saturn Outlook","2020","3",0,0,0,0
"462","Chrysler 300","2018","1",0,0,0,0
"463","Chrysler 300","2018","2",0,0,0,0
"464","Chrysler 300","2018","3",0,0,0,0
"465","Chrysler 300","2019","1",0,0,0,0
"466","Chrysler 300","2019","2",0,0,0,0
"467","Chrysler 300","2019","3",0,0,0,0
"468","Chrysler 300","2020","1",0,0,0,0
"469","Chrysler 300","2020","3",0,0,0,0
"470","Chrysler Aspen/Dodge Durango","2018","1",0,0,0,0
"471","Chrysler Aspen/Dodge Durango","2018","2",0,0,0,0
"472","Chrysler Aspen/Dodge Durango","2018","3",0,0,0,0
"473","Chrysler Aspen/Dodge Durango","2019","1",0,0,0,0
"474","Chrysler Aspen/Dodge Durango","2019","2",0,0,0,0
"475","Chrysler Aspen/Dodge Durango","2019","3",0,0,0,0
"476","Chrysler Aspen/Dodge Durango","2020","1",0,0,0,0
"477","Chrysler Aspen/Dodge Durango","2020","2",0,0,0,0
"478","Chrysler Aspen/Dodge Durango","2020","3",0,0,0,0
"479","Chrysler Pacifica","2018","1",0,0,0,0
"480","Chrysler Pacifica","2018","2",0,0,0,0
"481","Chrysler Pacifica","2018","3",0.0140789473684211,0.117819096245454,0,0
"482","Chrysler Pacifica","2019","1",0,0,0,0
"483","Chrysler Pacifica","2019","2",0,0,0,0
"484","Chrysler Pacifica","2019","3",0.0133771929824561,0.11488612878017,0,0
"485","Chrysler Pacifica","2020","1",0.0235087719298246,0.151516060083573,0,0
"486","Chrysler Pacifica","2020","2",0,0,0,0
"487","Chrysler Pacifica","2020","3",0.00798245614035088,0.088989234531812,0,0
"488","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2018","1",0.0789473684210526,0.269662512820641,0,1
"489","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2018","2",0,0,0,0
"490","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2018","3",0.0424561403508772,0.20163184180319,0,1
"491","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2019","1",0.0366228070175439,0.187838027377742,0,1
"492","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2019","2",0,0,0,0
"493","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2019","3",0.00285087719298246,0.0533186119444775,0,0
"494","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2020","1",0,0,0,0
"495","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2020","3",0.0338157894736842,0.180758720159298,0,1
"496","Dodge Challenger","2018","1",0,0,0,0
"497","Dodge Challenger","2018","2",0,0,0,0
"498","Dodge Challenger","2018","3",0,0,0,0
"499","Dodge Challenger","2019","1",0,0,0,0
"500","Dodge Challenger","2019","2",0,0,0,0
"501","Dodge Challenger","2019","3",0,0,0,0
"502","Dodge Challenger","2020","1",0,0,0,0
"503","Dodge Challenger","2020","2",0,0,0,0
"504","Dodge Challenger","2020","3",0,0,0,0
"505","Dodge Charger","2018","1",0,0,0,0
"506","Dodge Charger","2018","2",0,0,0,0
"507","Dodge Charger","2018","3",0,0,0,0
"508","Dodge Charger","2019","1",0,0,0,0
"509","Dodge Charger","2019","2",0,0,0,0
"510","Dodge Charger","2019","3",0,0,0,0
"511","Dodge Charger","2020","1",0,0,0,0
"512","Dodge Charger","2020","2",0,0,0,0
"513","Dodge Ram 1500/Ram 1500","2018","1",0,0,0,0
"514","Dodge Ram 1500/Ram 1500","2018","2",0,0,0,0
"515","Dodge Ram 1500/Ram 1500","2018","3",0.0142543859649123,0.118540350739064,0,0
"516","Dodge Ram 1500/Ram 1500","2019","1",0.00710526315789474,0.0839945702234878,0,0
"517","Dodge Ram 1500/Ram 1500","2019","2",0.005,0.0705352267404384,0,0
"518","Dodge Ram 1500/Ram 1500","2019","3",0.0222368421052632,0.147456158273481,0,0
"519","Dodge Ram 1500/Ram 1500","2020","1",0,0,0,0
"520","Dodge Ram 1500/Ram 1500","2020","2",0.0125,0.111104866753397,0,0
"521","Dodge Ram 1500/Ram 1500","2020","3",0.00521929824561404,0.0720575110812979,0,0
"522","Dodge Ram 2500/Ram 2500","2018","1",0,0,0,0
"523","Dodge Ram 2500/Ram 2500","2018","2",0,0,0,0
"524","Dodge Ram 2500/Ram 2500","2018","3",0.0301315789473684,0.170953059912662,0,1
"525","Dodge Ram 2500/Ram 2500","2019","1",0,0,0,0
"526","Dodge Ram 2500/Ram 2500","2019","2",0,0,0,0
"527","Dodge Ram 2500/Ram 2500","2019","3",0,0,0,0
"528","Dodge Ram 2500/Ram 2500","2020","1",0,0,0,0
"529","Dodge Ram 2500/Ram 2500","2020","2",0,0,0,0
"530","Dodge Ram 2500/Ram 2500","2020","3",0.0485087719298246,0.214843420741737,0,1
"531","Dodge Ram 3500/Ram 3500","2018","1",0,0,0,0
"532","Dodge Ram 3500/Ram 3500","2018","2",0,0,0,0
"533","Dodge Ram 3500/Ram 3500","2018","3",0,0,0,0
"534","Dodge Ram 3500/Ram 3500","2019","1",0,0,0,0
"535","Dodge Ram 3500/Ram 3500","2019","2",0,0,0,0
"536","Dodge Ram 3500/Ram 3500","2019","3",0,0,0,0
"537","Dodge Ram 3500/Ram 3500","2020","1",0,0,0,0
"538","Dodge Ram 3500/Ram 3500","2020","2",0,0,0,0
"539","Ram 1500 Classic","2019","1",0,0,0,0
"540","Ram 1500 Classic","2019","2",0,0,0,0
"541","Ram 1500 Classic","2019","3",0,0,0,0
"542","Ram 1500 Classic","2020","1",0,0,0,0
"543","Ram 1500 Classic","2020","2",0,0,0,0
"544","Ram 1500 Classic","2020","3",0,0,0,0
"545","Ford EcoSport","2018","1",0.0403947368421053,0.196887537146978,0,1
"546","Ford EcoSport","2018","2",0,0,0,0
"547","Ford EcoSport","2018","3",0.0870175438596491,0.281866946491554,0,1
"548","Ford EcoSport","2019","1",0,0,0,0
"549","Ford EcoSport","2019","2",0.102894736842105,0.303828008452955,0,1
"550","Ford EcoSport","2019","3",0.0087719298245614,0.0932489380494386,0,0
"551","Ford EcoSport","2020","1",0,0,0,0
"552","Ford EcoSport","2020","2",0.0844298245614035,0.278037443248581,0,1
"553","Ford Edge","2018","1",0.00837719298245614,0.0911448296885887,0,0
"554","Ford Edge","2018","2",0.00754385964912281,0.0865290599747435,0,0
"555","Ford Edge","2018","3",0.00916666666666667,0.0953049697954751,0,0
"556","Ford Edge","2019","1",0.00539473684210526,0.0732520921314972,0,0
"557","Ford Edge","2019","2",0.00583333333333333,0.0761548417516497,0,0
"558","Ford Edge","2019","3",0.0178508771929825,0.132412206262553,0,0
"559","Ford Edge","2020","1",0,0,0,0
"560","Ford Edge","2020","2",0,0,0,0
"561","Ford Edge","2020","3",0.00969298245614035,0.0979767807990009,0,0
"562","Ford Escape/Mazda Tribute/Mercury Mariner","2018","1",0,0,0,0
"563","Ford Escape/Mazda Tribute/Mercury Mariner","2018","2",0.0109649122807018,0.104140091435677,0,0
"564","Ford Escape/Mazda Tribute/Mercury Mariner","2018","3",0.0012280701754386,0.0350230755077589,0,0
"565","Ford Escape/Mazda Tribute/Mercury Mariner","2019","1",0,0,0,0
"566","Ford Escape/Mazda Tribute/Mercury Mariner","2019","2",0,0,0,0
"567","Ford Escape/Mazda Tribute/Mercury Mariner","2019","3",0,0,0,0
"568","Ford Escape/Mazda Tribute/Mercury Mariner","2020","1",0,0,0,0
"569","Ford Escape/Mazda Tribute/Mercury Mariner","2020","2",0,0,0,0
"570","Ford Escape/Mazda Tribute/Mercury Mariner","2020","3",0.027280701754386,0.162903741507893,0,1
"571","Ford Expedition","2018","1",0,0,0,0
"572","Ford Expedition","2018","2",0,0,0,0
"573","Ford Expedition","2018","3",0.0448245614035088,0.206923169427144,0,1
"574","Ford Expedition","2019","1",0,0,0,0
"575","Ford Expedition","2019","2",0,0,0,0
"576","Ford Expedition","2019","3",0,0,0,0
"577","Ford Expedition","2020","1",0,0,0,0
"578","Ford Expedition","2020","2",0,0,0,0
"579","Ford Expedition","2020","3",0.0222368421052632,0.147456158273481,0,0
"580","Ford Explorer/Mercury Mountaineer","2018","1",0,0,0,0
"581","Ford Explorer/Mercury Mountaineer","2018","2",0,0,0,0
"582","Ford Explorer/Mercury Mountaineer","2018","3",0.00894736842105263,0.0941684764328636,0,0
"583","Ford Explorer/Mercury Mountaineer","2019","1",0,0,0,0
"584","Ford Explorer/Mercury Mountaineer","2019","2",0,0,0,0
"585","Ford Explorer/Mercury Mountaineer","2019","3",0.0215789473684211,0.145307337947127,0,0
"586","Ford Explorer/Mercury Mountaineer","2020","1",0,0,0,0
"587","Ford Explorer/Mercury Mountaineer","2020","2",0.0159649122807018,0.125342422680297,0,0
"588","Ford Explorer/Mercury Mountaineer","2020","3",0.0367982456140351,0.188270256199069,0,1
"589","Ford F-150","2018","1",0.0210087719298246,0.143416545595303,0,0
"590","Ford F-150","2018","2",0.0191666666666667,0.13711356651574,0,0
"591","Ford F-150","2018","3",0.0295614035087719,0.169377640824923,0,1
"592","Ford F-150","2019","1",0,0,0,0
"593","Ford F-150","2019","2",0.00736842105263158,0.0855245475460452,0,0
"594","Ford F-150","2019","3",0.00640350877192982,0.0797670540810165,0,0
"595","Ford F-150","2020","1",0.0114912280701754,0.106581790091483,0,0
"596","Ford F-150","2020","2",0,0,0,0
"597","Ford F-150","2020","3",0.00842105263157895,0.091381096263744,0,0
"598","Ford F-250","2018","1",0,0,0,0
"599","Ford F-250","2018","2",0,0,0,0
"600","Ford F-250","2018","3",0,0,0,0
"601","Ford F-250","2019","1",0,0,0,0
"602","Ford F-250","2019","2",0,0,0,0
"603","Ford F-250","2019","3",0.0231578947368421,0.150408107718461,0,0
"604","Ford F-250","2020","1",0,0,0,0
"605","Ford F-250","2020","2",0,0,0,0
"606","Ford F-250","2020","3",0.0117543859649123,0.107780934683258,0,0
"607","Ford F-350","2018","1",0,0,0,0
"608","Ford F-350","2018","2",0,0,0,0
"609","Ford F-350","2018","3",0.0852631578947368,0.279279023042616,0,1
"610","Ford F-350","2019","1",0.0293421052631579,0.168767281632874,0,1
"611","Ford F-350","2019","2",0,0,0,0
"612","Ford F-350","2019","3",0.00324561403508772,0.0568790112459879,0,0
"613","Ford F-350","2020","1",0,0,0,0
"614","Ford F-350","2020","2",0,0,0,0
"615","Ford F-350","2020","3",0.085219298245614,0.279213876387682,0,1
"616","Ford Flex","2018","1",0,0,0,0
"617","Ford Flex","2018","2",0,0,0,0
"618","Ford Flex","2018","3",0.0546491228070175,0.227299058920552,0,1
"619","Ford Flex","2019","1",0.0428070175438596,0.20242621866311,0,1
"620","Ford Flex","2019","2",0,0,0,0
"621","Ford Flex","2019","3",0.00679824561403509,0.0821725357113861,0,0
"622","Ford Focus","2018","1",0,0,0,0
"623","Ford Focus","2018","2",0,0,0,0
"624","Ford Focus","2018","3",0,0,0,0
"625","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2018","1",0,0,0,0
"626","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2018","2",0,0,0,0
"627","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2018","3",0.0151754385964912,0.122253017048443,0,0
"628","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2019","1",0,0,0,0
"629","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2019","2",0,0,0,0
"630","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2019","3",0,0,0,0
"631","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2020","1",0,0,0,0
"632","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2020","2",0,0,0,0
"633","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2020","3",0.00903508771929824,0.0946247727702309,0,0
"634","Ford Mustang","2018","1",0.0152631578947368,0.12260037990872,0,0
"635","Ford Mustang","2018","2",0.0423245614035088,0.201332984766789,0,1
"636","Ford Mustang","2018","3",0.113070175438596,0.316685505725084,0,1
"637","Ford Mustang","2019","1",0.0242105263157895,0.153705604756702,0,0
"638","Ford Mustang","2019","2",0,0,0,0
"639","Ford Mustang","2019","3",0.00368421052631579,0.0605871118228215,0,0
"640","Ford Mustang","2020","1",0,0,0,0
"641","Ford Mustang","2020","2",0,0,0,0
"642","Ford Mustang","2020","3",0.0248684210526316,0.155727474548852,0,0
"643","Ford Ranger/Mazda B-Series","2019","1",0.00552631578947368,0.0741351244460526,0,0
"644","Ford Ranger/Mazda B-Series","2019","2",0,0,0,0
"645","Ford Ranger/Mazda B-Series","2019","3",0.0351315789473684,0.18411637053551,0,1
"646","Ford Ranger/Mazda B-Series","2020","1",0,0,0,0
"647","Ford Ranger/Mazda B-Series","2020","2",0,0,0,0
"648","Ford Ranger/Mazda B-Series","2020","3",0.0115789473684211,0.106983070326545,0,0
"649","Ford Taurus/Mercury Sable","2018","1",0,0,0,0
"650","Ford Taurus/Mercury Sable","2018","2",0,0,0,0
"651","Ford Taurus/Mercury Sable","2018","3",0,0,0,0
"652","Ford Taurus/Mercury Sable","2019","1",0,0,0,0
"653","Ford Taurus/Mercury Sable","2019","2",0,0,0,0
"654","Ford Taurus/Mercury Sable","2019","3",0,0,0,0
"655","Genesis G70","2019","1",0,0,0,0
"656","Genesis G70","2019","2",0,0,0,0
"657","Genesis G70","2019","3",0,0,0,0
"658","Genesis G70","2020","1",0,0,0,0
"659","Genesis G70","2020","2",0,0,0,0
"660","Genesis G70","2020","3",0,0,0,0
"661","Genesis G80","2018","1",0,0,0,0
"662","Genesis G80","2018","2",0,0,0,0
"663","Genesis G80","2018","3",0,0,0,0
"664","Genesis G80","2019","1",0,0,0,0
"665","Genesis G80","2019","2",0,0,0,0
"666","Genesis G80","2019","3",0,0,0,0
"667","Genesis G80","2020","1",0,0,0,0
"668","Genesis G80","2020","2",0,0,0,0
"669","Genesis G80","2020","3",0,0,0,0
"670","Genesis G90","2018","1",0,0,0,0
"671","Genesis G90","2018","2",0,0,0,0
"672","Genesis G90","2018","3",0,0,0,0
"673","Genesis G90","2019","1",0,0,0,0
"674","Genesis G90","2019","2",0,0,0,0
"675","Genesis G90","2019","3",0,0,0,0
"676","Genesis G90","2020","1",0,0,0,0
"677","Genesis G90","2020","2",0.242938596491228,0.428867697340094,0,1
"678","Honda Accord/Honda Accord Hybrid","2018","1",0.0062719298245614,0.0789485027860378,0,0
"679","Honda Accord/Honda Accord Hybrid","2018","2",0.011140350877193,0.104960595698059,0,0
"680","Honda Accord/Honda Accord Hybrid","2018","3",0.000482456140350877,0.0219600666551648,0,0
"681","Honda Accord/Honda Accord Hybrid","2019","1",0.00403508771929825,0.0633954419303051,0,0
"682","Honda Accord/Honda Accord Hybrid","2019","2",0.0109210526315789,0.103933906999593,0,0
"683","Honda Accord/Honda Accord Hybrid","2019","3",0.0087280701754386,0.0930175814133939,0,0
"684","Honda Accord/Honda Accord Hybrid","2020","1",0,0,0,0
"685","Honda Accord/Honda Accord Hybrid","2020","2",0,0,0,0
"686","Honda Accord/Honda Accord Hybrid","2020","3",0.00912280701754386,0.0950787983723148,0,0
"687","Honda CR-V","2018","1",0.00802631578947368,0.0892314029112912,0,0
"688","Honda CR-V","2018","2",0.00596491228070175,0.0770038451768312,0,0
"689","Honda CR-V","2018","3",0.0062280701754386,0.0786737109137605,0,0
"690","Honda CR-V","2019","1",0.00210526315789474,0.045835828460756,0,0
"691","Honda CR-V","2019","2",0,0,0,0
"692","Honda CR-V","2019","3",0.00368421052631579,0.0605871118228215,0,0
"693","Honda CR-V","2020","1",0.00298245614035088,0.0545315644447183,0,0
"694","Honda CR-V","2020","2",0,0,0,0
"695","Honda CR-V","2020","3",0.00412280701754386,0.0640779959666473,0,0
"696","Honda Civic/Honda Civic Hybrid","2018","1",0.00649122807017544,0.0803080001969691,0,0
"697","Honda Civic/Honda Civic Hybrid","2018","2",0,0,0,0
"698","Honda Civic/Honda Civic Hybrid","2018","3",0.00135964912280702,0.0368491523964181,0,0
"699","Honda Civic/Honda Civic Hybrid","2019","1",0,0,0,0
"700","Honda Civic/Honda Civic Hybrid","2019","2",0.00754385964912281,0.0865290599747435,0,0
"701","Honda Civic/Honda Civic Hybrid","2019","3",0.0130263157894737,0.113389570942301,0,0
"702","Honda Civic/Honda Civic Hybrid","2020","1",0,0,0,0
"703","Honda Civic/Honda Civic Hybrid","2020","2",0,0,0,0
"704","Honda Civic/Honda Civic Hybrid","2020","3",0.00833333333333333,0.0909079279054012,0,0
"705","Honda Clarity","2018","1",0,0,0,0
"706","Honda Clarity","2018","2",0,0,0,0
"707","Honda Clarity","2018","3",0,0,0,0
"708","Honda Clarity","2019","1",0,0,0,0
"709","Honda Clarity","2019","2",0,0,0,0
"710","Honda Clarity","2019","3",0,0,0,0
"711","Honda Clarity","2020","1",0,0,0,0
"712","Honda Clarity","2020","2",0,0,0,0
"713","Honda Clarity","2020","3",0,0,0,0
"714","Honda Fit","2018","1",0,0,0,0
"715","Honda Fit","2018","2",0.0223684210526316,0.147881824307113,0,0
"716","Honda Fit","2018","3",0.0321052631578947,0.176283516565139,0,1
"717","Honda Fit","2019","1",0,0,0,0
"718","Honda Fit","2019","2",0,0,0,0
"719","Honda Fit","2019","3",0,0,0,0
"720","Honda Fit","2020","1",0,0,0,0
"721","Honda Fit","2020","2",0,0,0,0
"722","Honda Fit","2020","3",0.0340350877192982,0.181323309442095,0,1
"723","Honda HR-V","2018","1",0,0,0,0
"724","Honda HR-V","2018","2",0,0,0,0
"725","Honda HR-V","2018","3",0,0,0,0
"726","Honda HR-V","2019","1",0,0,0,0
"727","Honda HR-V","2019","2",0,0,0,0
"728","Honda HR-V","2019","3",0,0,0,0
"729","Honda HR-V","2020","1",0,0,0,0
"730","Honda HR-V","2020","2",0,0,0,0
"731","Honda HR-V","2020","3",0,0,0,0
"732","Honda Insight","2019","1",0.0203508771929825,0.14120054336408,0,0
"733","Honda Insight","2019","2",0.015219298245614,0.122426829532411,0,0
"734","Honda Insight","2019","3",0.00320175438596491,0.0564946292948726,0,0
"735","Honda Insight","2020","1",0,0,0,0
"736","Honda Insight","2020","2",0,0,0,0
"737","Honda Insight","2020","3",0.00837719298245614,0.0911448296885887,0,0
"738","Honda Odyssey","2018","1",0.0143859649122807,0.119078255107541,0,0
"739","Honda Odyssey","2018","2",0.00649122807017544,0.0803080001969691,0,0
"740","Honda Odyssey","2018","3",0.0116666666666667,0.107382779363631,0,0
"741","Honda Odyssey","2019","1",0,0,0,0
"742","Honda Odyssey","2019","2",0.0152631578947368,0.12260037990872,0,0
"743","Honda Odyssey","2019","3",0.00614035087719298,0.0781211536012665,0,0
"744","Honda Odyssey","2020","1",0.0232894736842105,0.150824639307281,0,0
"745","Honda Odyssey","2020","2",0,0,0,0
"746","Honda Odyssey","2020","3",0.0068859649122807,0.0826973297573539,0,0
"747","Honda Passport","2019","1",0.0133771929824561,0.11488612878017,0,0
"748","Honda Passport","2019","2",0,0,0,0
"749","Honda Passport","2019","3",0.0258771929824561,0.158772382703052,0,1
"750","Honda Passport","2020","1",0,0,0,0
"751","Honda Passport","2020","2",0,0,0,0
"752","Honda Passport","2020","3",0.0190350877192982,0.136651279434699,0,0
"753","Honda Pilot","2018","1",0.0153508771929825,0.122946698776553,0,0
"754","Honda Pilot","2018","2",0,0,0,0
"755","Honda Pilot","2018","3",0.00131578947368421,0.0362507352808659,0,0
"756","Honda Pilot","2019","1",0,0,0,0
"757","Honda Pilot","2019","2",0.0129824561403509,0.11320103361387,0,0
"758","Honda Pilot","2019","3",0.000570175438596491,0.0238720617688935,0,0
"759","Honda Pilot","2020","1",0,0,0,0
"760","Honda Pilot","2020","2",0,0,0,0
"761","Honda Pilot","2020","3",0.0270614035087719,0.162265950784327,0,1
"762","Honda Ridgeline","2018","1",0,0,0,0
"763","Honda Ridgeline","2018","2",0,0,0,0
"764","Honda Ridgeline","2018","3",0.0182456140350877,0.133841313813321,0,0
"765","Honda Ridgeline","2019","1",0.00912280701754386,0.0950787983723148,0,0
"766","Honda Ridgeline","2019","2",0.0229824561403509,0.149850751514279,0,0
"767","Honda Ridgeline","2019","3",0.0183771929824561,0.134314046175919,0,0
"768","Honda Ridgeline","2020","1",0.0112719298245614,0.105571597763174,0,0
"769","Honda Ridgeline","2020","2",0,0,0,0
"770","Honda Ridgeline","2020","3",0.0217105263157895,0.14573987425099,0,0
"771","Hyundai Elantra","2018","1",0,0,0,0
"772","Hyundai Elantra","2018","2",0,0,0,0
"773","Hyundai Elantra","2018","3",0.0166228070175439,0.127856193776967,0,0
"774","Hyundai Elantra","2019","1",0,0,0,0
"775","Hyundai Elantra","2019","2",0,0,0,0
"776","Hyundai Elantra","2019","3",0,0,0,0
"777","Hyundai Elantra","2020","1",0,0,0,0
"778","Hyundai Elantra","2020","2",0,0,0,0
"779","Hyundai Elantra","2020","3",0.00543859649122807,0.0735476403936786,0,0
"780","Hyundai Elantra GT","2018","1",0,0,0,0
"781","Hyundai Elantra GT","2018","2",0,0,0,0
"782","Hyundai Elantra GT","2018","3",0,0,0,0
"783","Hyundai Elantra GT","2019","1",0,0,0,0
"784","Hyundai Elantra GT","2019","2",0,0,0,0
"785","Hyundai Elantra GT","2019","3",0,0,0,0
"786","Hyundai Elantra GT","2020","1",0,0,0,0
"787","Hyundai Elantra GT","2020","2",0,0,0,0
"788","Hyundai Elantra GT","2020","3",0,0,0,0
"789","Hyundai Ioniq","2018","1",0,0,0,0
"790","Hyundai Ioniq","2018","2",0,0,0,0
"791","Hyundai Ioniq","2018","3",0.0494736842105263,0.216859635287876,0,1
"792","Hyundai Ioniq","2019","1",0,0,0,0
"793","Hyundai Ioniq","2019","2",0.0265789473684211,0.160852857400967,0,1
"794","Hyundai Ioniq","2019","3",0.00412280701754386,0.0640779959666473,0,0
"795","Hyundai Ioniq","2020","1",0,0,0,0
"796","Hyundai Ioniq","2020","2",0,0,0,0
"797","Hyundai Ioniq","2020","3",0.0278070175438596,0.164423152456118,0,1
"798","Hyundai Kona","2018","1",0,0,0,0
"799","Hyundai Kona","2018","2",0,0,0,0
"800","Hyundai Kona","2018","3",0,0,0,0
"801","Hyundai Kona","2019","1",0,0,0,0
"802","Hyundai Kona","2019","2",0.0171929824561404,0.129992788093165,0,0
"803","Hyundai Kona","2019","3",0.00197368421052632,0.044383275895292,0,0
"804","Hyundai Kona","2020","1",0,0,0,0
"805","Hyundai Kona","2020","2",0,0,0,0
"806","Hyundai Kona","2020","3",0.00486842105263158,0.0696055459435853,0,0
"807","Hyundai Kona Electric","2019","1",0,0,0,0
"808","Hyundai Kona Electric","2019","2",0,0,0,0
"809","Hyundai Kona Electric","2019","3",0,0,0,0
"810","Hyundai Kona Electric","2020","1",0,0,0,0
"811","Hyundai Kona Electric","2020","2",0,0,0,0
"812","Hyundai Kona Electric","2020","3",0,0,0,0
"813","Hyundai Palisade","2020","1",0.0106140350877193,0.102478475563426,0,0
"814","Hyundai Palisade","2020","2",0,0,0,0
"815","Hyundai Palisade","2020","3",0.00105263157894737,0.0324279149373345,0,0
"816","Hyundai Santa Fe","2018","1",0,0,0,0
"817","Hyundai Santa Fe","2018","2",0,0,0,0
"818","Hyundai Santa Fe","2018","3",0.0533771929824561,0.224789422554349,0,1
"819","Hyundai Santa Fe","2019","1",0,0,0,0
"820","Hyundai Santa Fe","2019","2",0,0,0,0
"821","Hyundai Santa Fe","2019","3",0,0,0,0
"822","Hyundai Santa Fe","2020","1",0,0,0,0
"823","Hyundai Santa Fe","2020","2",0.0081140350877193,0.0897137142744447,0,0
"824","Hyundai Santa Fe","2020","3",0.00263157894736842,0.051232498094993,0,0
"825","Hyundai Santa Fe Sport","2018","1",0,0,0,0
"826","Hyundai Santa Fe Sport","2018","2",0,0,0,0
"827","Hyundai Santa Fe Sport","2018","3",0,0,0,0
"828","Hyundai Santa Fe XL","2019","1",0,0,0,0
"829","Hyundai Santa Fe XL","2019","2",0,0,0,0
"830","Hyundai Santa Fe XL","2019","3",0,0,0,0
"831","Hyundai Sonata/Hyundai Sonata Hybrid","2018","1",0,0,0,0
"832","Hyundai Sonata/Hyundai Sonata Hybrid","2018","2",0.0267105263157895,0.161239617874402,0,1
"833","Hyundai Sonata/Hyundai Sonata Hybrid","2018","3",0.0140789473684211,0.117819096245454,0,0
"834","Hyundai Sonata/Hyundai Sonata Hybrid","2019","1",0,0,0,0
"835","Hyundai Sonata/Hyundai Sonata Hybrid","2019","2",0,0,0,0
"836","Hyundai Sonata/Hyundai Sonata Hybrid","2019","3",0,0,0,0
"837","Hyundai Sonata/Hyundai Sonata Hybrid","2020","1",0,0,0,0
"838","Hyundai Sonata/Hyundai Sonata Hybrid","2020","2",0,0,0,0
"839","Hyundai Sonata/Hyundai Sonata Hybrid","2020","3",0.0100877192982456,0.099931952934963,0,0
"840","Hyundai Tucson","2018","1",0,0,0,0
"841","Hyundai Tucson","2018","2",0,0,0,0
"842","Hyundai Tucson","2018","3",0,0,0,0
"843","Hyundai Tucson","2019","1",0,0,0,0
"844","Hyundai Tucson","2019","2",0,0,0,0
"845","Hyundai Tucson","2019","3",0,0,0,0
"846","Hyundai Tucson","2020","1",0.0221052631578947,0.147029142137164,0,0
"847","Hyundai Tucson","2020","2",0,0,0,0
"848","Hyundai Tucson","2020","3",0.00785087719298246,0.0882586118667263,0,0
"849","Infiniti Q50","2018","1",0,0,0,0
"850","Infiniti Q50","2018","2",0,0,0,0
"851","Infiniti Q50","2018","3",0,0,0,0
"852","Infiniti Q50","2019","1",0,0,0,0
"853","Infiniti Q50","2019","2",0.0408771929824561,0.198010019251649,0,1
"854","Infiniti Q50","2019","3",0.00451754385964912,0.0670621570527569,0,0
"855","Infiniti Q50","2020","1",0,0,0,0
"856","Infiniti Q50","2020","2",0,0,0,0
"857","Infiniti Q50","2020","3",0.0155263157894737,0.123636239600514,0,0
"858","Infiniti Q60","2018","1",0,0,0,0
"859","Infiniti Q60","2018","2",0,0,0,0
"860","Infiniti Q60","2018","3",0,0,0,0
"861","Infiniti Q60","2019","1",0,0,0,0
"862","Infiniti Q60","2019","2",0,0,0,0
"863","Infiniti Q60","2019","3",0,0,0,0
"864","Infiniti Q60","2020","1",0,0,0,0
"865","Infiniti Q60","2020","2",0,0,0,0
"866","Infiniti Q60","2020","3",0,0,0,0
"867","Infiniti QX50","2019","1",0,0,0,0
"868","Infiniti QX50","2019","2",0.0237280701754386,0.152204023983162,0,0
"869","Infiniti QX50","2019","3",0.058859649122807,0.235366991203411,0,1
