"","term","estimate","std.error","statistic","p.value"
"1865","`MMTChevrolet Suburban/GMC Yukon XL:MY2020:MileGrpATC2`",2.02541555268335e-13,"0.0855469660870121","2.36760652694947e-12","0.999999999998111"
"1866","`MMTChevrolet Tahoe/GMC Yukon:MY2020:MileGrpATC2`",2.68752482096456e-13,"0.0625430974455164","4.29707662513159e-12","0.999999999996571"
"1867","`MMTChevrolet Traverse:MY2020:MileGrpATC2`",-0.064516129030704,"0.0434748746589045","-1.48398654480054","0.137815999497888"
"1868","`MMTChevrolet Trax:MY2020:MileGrpATC2`",-2.50562223705378e-13,"0.120032789090838","-2.08744815148599e-12","0.999999999998334"
"1869","`MMTChrysler Aspen/Dodge Durango:MY2020:MileGrpATC2`",6.92938232001362e-12,"0.102008255640859","6.79296227200469e-11","0.9999999999458"
"1870","`MMTChrysler Pacifica:MY2020:MileGrpATC2`",-0.0400000000000329,"0.0459690584380671","-0.870150517742795","0.384220478924027"
"1871","`MMTDodge Challenger:MY2020:MileGrpATC2`",2.07141540576181e-12,"0.196012723783777","1.05677599177021e-11","0.999999999991568"
"1872","`MMTDodge Charger:MY2020:MileGrpATC2`",0,".",".","."
"1873","`MMTDodge Ram 1500/Ram 1500:MY2020:MileGrpATC2`",-0.0117618230824792,"0.0302972544344902","-0.388214156761663","0.697858477714512"
"1874","`MMTDodge Ram 2500/Ram 2500:MY2020:MileGrpATC2`",3.85397013884037e-13,"0.136104389617639","2.83162809786474e-12","0.999999999997741"
"1875","`MMTDodge Ram 3500/Ram 3500:MY2020:MileGrpATC2`",0,".",".","."
"1876","`MMTFord EcoSport:MY2020:MileGrpATC2`",0,".",".","."
"1877","`MMTFord Edge:MY2020:MileGrpATC2`",-3.8565617633641e-13,"0.0504238571982706","-7.64828788920252e-12","0.999999999993898"
"1878","`MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2020:MileGrpATC2`",-0.0319327731094463,"0.0340927499607532","-0.936644100173983","0.348944177876978"
"1879","`MMTFord Expedition:MY2020:MileGrpATC2`",0.153846153845657,"0.0893294108213074","1.72223405965822","0.0850305701609046"
"1880","`MMTFord Explorer/Mercury Mountaineer:MY2020:MileGrpATC2`",-0.00908416759358465,"0.0282132137046177","-0.321982730811621","0.747466526634546"
"1881","`MMTFord F-150:MY2020:MileGrpATC2`",-0.0938697318007621,"0.0395483600504535","-2.37354296565037","0.0176204341628006"
"1882","`MMTFord F-250:MY2020:MileGrpATC2`",9.0067095294699e-14,"0.0736094045984586","1.22358135874101e-12","0.999999999999024"
"1883","`MMTFord F-350:MY2020:MileGrpATC2`",-9.56475997905324e-13,"0.176683481561442","-5.41349983287889e-12","0.999999999995681"
"1884","`MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2020:MileGrpATC2`",-0.0369230769233886,"0.058045026414549","-0.636110950483328","0.524705729610108"
"1885","`MMTFord Mustang:MY2020:MileGrpATC2`",-8.46558497349139e-13,"0.107360590374404","-7.88518854448261e-12","0.999999999993709"
"1886","`MMTFord Ranger/Mazda B-Series:MY2020:MileGrpATC2`",-0.0999999999997829,"0.064740871916898","-1.54461929595486","0.122441899369439"
"1887","`MMTGenesis G70:MY2020:MileGrpATC2`",0.0833333333317435,"0.0903574010559799","0.922263504238189","0.356393623132173"
"1888","`MMTGenesis G80:MY2020:MileGrpATC2`",-1.23873799494753e-13,"0.0759154014859321","-1.63173476093264e-12","0.999999999998698"
"1889","`MMTGenesis G90:MY2020:MileGrpATC2`",0,".",".","."
"1890","`MMTGMC Acadia/Saturn Outlook:MY2020:MileGrpATC2`",-0.080357142857269,"0.0769254068782231","-1.04461121647986","0.29620550498836"
"1891","`MMTHonda Accord/Honda Accord Hybrid:MY2020:MileGrpATC2`",-3.23114320130811e-13,"0.0430312060910045","-7.50883717847632e-12","0.999999999994009"
"1892","`MMTHonda Civic/Honda Civic Hybrid:MY2020:MileGrpATC2`",-3.41354130779632e-13,"0.0490861669172397","-6.95418184424876e-12","0.999999999994451"
"1893","`MMTHonda Clarity:MY2020:MileGrpATC2`",2.18318761203254e-12,"0.196012723783777","1.11379892584975e-11","0.999999999991113"
"1894","`MMTHonda CR-V:MY2020:MileGrpATC2`",-0.01612903225779,"0.0258123747930867","-0.624856580887314","0.532066778857435"
"1895","`MMTHonda Fit:MY2020:MileGrpATC2`",-8.64615571276997e-13,"0.120032789090838","-7.20316155132141e-12","0.999999999994253"
"1896","`MMTHonda HR-V:MY2020:MileGrpATC2`",-4.97734493153933e-13,"0.0762795062198429","-6.52514047114341e-12","0.999999999994794"
"1897","`MMTHonda Insight:MY2020:MileGrpATC2`",-2.52074203788347e-13,"0.0643135347589013","-3.9194580850411e-12","0.999999999996873"
"1898","`MMTHonda Odyssey:MY2020:MileGrpATC2`",0.0232704402514142,"0.0387842483737667","0.599997195437572","0.548509618369292"
"1899","`MMTHonda Passport:MY2020:MileGrpATC2`",0.00980392156875025,"0.080608107959495","0.121624509207891","0.903196674148211"
"1900","`MMTHonda Pilot:MY2020:MileGrpATC2`",-0.147899159664162,"0.0354848592108002","-4.16795114743326","3.07637208973953e-05"
"1901","`MMTHonda Ridgeline:MY2020:MileGrpATC2`",0.0196078431470359,"0.0587076538375339","0.333991257788944","0.738386935343725"
"1902","`MMTHyundai Elantra:MY2020:MileGrpATC2`",-0.0434782608691387,"0.0506227686498604","-0.858867699826185","0.390415803757691"
"1903","`MMTHyundai Elantra GT:MY2020:MileGrpATC2`",-2.47112122806287e-12,"0.147009542837832","-1.68092572792284e-11","0.999999999986588"
"1904","`MMTHyundai Ioniq:MY2020:MileGrpATC2`",1.79920111163859e-13,"0.113873102228898","1.580005353698e-12","0.999999999998739"
"1905","`MMTHyundai Kona:MY2020:MileGrpATC2`",5.11469740462964e-13,"0.0455056788386042","1.12396903752827e-11","0.999999999991032"
"1906","`MMTHyundai Kona Electric:MY2020:MileGrpATC2`",5.24764900624989e-13,"0.0933839020993292","5.61943642135253e-12","0.999999999995516"
"1907","`MMTHyundai Palisade:MY2020:MileGrpATC2`",-0.0090090090090424,"0.0223997846597647","-0.402191768621093","0.68754385675965"
"1908","`MMTHyundai Santa Fe:MY2020:MileGrpATC2`",0.00862068965518091,"0.0251519668903551","0.342744155666278","0.731791743235315"
"1909","`MMTHyundai Sonata/Hyundai Sonata Hybrid:MY2020:MileGrpATC2`",0.026315789473821,"0.0603314434006205","0.43618696968802","0.662702129594154"
"1910","`MMTHyundai Tucson:MY2020:MileGrpATC2`",3.23615113274305e-13,"0.0549435337893425","5.88995812528312e-12","0.9999999999953"
"1911","`MMTInfiniti Q50:MY2020:MileGrpATC2`",0.111111111111017,"0.0946831409132491","1.17350470251953","0.240596584222266"
"1912","`MMTInfiniti Q60:MY2020:MileGrpATC2`",-4.66359556540563e-13,"0.113873102228898","-4.09543208547288e-12","0.999999999996732"
"1913","`MMTInfiniti QX50:MY2020:MileGrpATC2`",-0.428571428572858,"0.0962403368478886","-4.45313724587468","8.47264789422392e-06"
"1914","`MMTInfiniti QX60:MY2020:MileGrpATC2`",-1.13475790339684e-12,"0.0824846446598356","-1.37572018170964e-11","0.999999999989023"
"1915","`MMTJaguar F-Pace:MY2020:MileGrpATC2`",-2.11864481817225e-14,"0.103951444639766","-2.03811002869101e-13","0.999999999999837"
"1916","`MMTJeep Cherokee:MY2020:MileGrpATC2`",-0.00666666666656726,"0.0459690584380671","-0.145025086288184","0.884691390612059"
"1917","`MMTJeep Compass:MY2020:MileGrpATC2`",0.124999999999286,"0.103951444639766","1.20248449102812","0.22917904156437"
"1918","`MMTJeep Gladiator:MY2020:MileGrpATC2`",0.0357142857142902,"0.0453681298725464","0.787210886025566","0.431160503018094"
"1919","`MMTJeep Grand Cherokee:MY2020:MileGrpATC2`",-0.0434782608665824,"0.0329214498954616","-1.32066664756998","0.186615904733108"
"1920","`MMTJeep Renegade:MY2020:MileGrpATC2`",4.51769646248199e-13,"0.154961664382548","2.91536392596386e-12","0.999999999997674"
"1921","`MMTJeep Wrangler:MY2020:MileGrpATC2`",0.0625000000004415,"0.0500136621211826","1.24965854028055","0.211427565040829"
"1922","`MMTKia Forte:MY2020:MileGrpATC2`",-7.87409936017956e-13,"0.085813883946505","-9.17578717808432e-12","0.999999999992679"
"1923","`MMTKia Niro:MY2020:MileGrpATC2`",2.72892819437915e-13,"0.169751998261733","1.60759709595379e-12","0.999999999998717"
"1924","`MMTKia Niro Electric:MY2020:MileGrpATC2`",0,".",".","."
"1925","`MMTKia Optima:MY2020:MileGrpATC2`",-7.48865850496956e-13,"0.0752345321136754","-9.95375168101609e-12","0.999999999992058"
"1926","`MMTKia Sedona:MY2020:MileGrpATC2`",2.43885410593865e-13,"0.129650230234067","1.88110279598857e-12","0.999999999998499"
"1927","`MMTKia Sorento:MY2020:MileGrpATC2`",-3.08743365983787e-13,"0.05938351505331","-5.19914265274834e-12","0.999999999995852"
"1928","`MMTKia Soul:MY2020:MileGrpATC2`",0.0246913580246966,"0.0257351961927448","0.959439276847539","0.337340079314126"
"1929","`MMTKia Sportage:MY2020:MileGrpATC2`",-0.0208333333332484,"0.0354292412886977","-0.588026516387593","0.556515973253274"
"1930","`MMTKia Stinger:MY2020:MileGrpATC2`",-0.300000000001054,"0.142024711369874","-2.11230846454436","0.034662753071863"
"1931","`MMTKia Telluride:MY2020:MileGrpATC2`",-0.00203366058901772,"0.0223410514758454","-0.0910279711416656","0.927470568563245"
"1932","`MMTLexus ES/Lexus ES Hybrid:MY2020:MileGrpATC2`",0.0161290322580322,"0.0464737947439981","0.347056493812898","0.728549690492912"
"1933","`MMTLexus GS:MY2020:MileGrpATC2`",-3.25453758340479e-13,"0.138601926186354","-2.34811858172084e-12","0.999999999998126"
"1934","`MMTLexus GX:MY2020:MileGrpATC2`",-3.617153680683e-13,"0.0828304937433922","-4.36693482944686e-12","0.999999999996516"
"1935","`MMTLexus IS:MY2020:MileGrpATC2`",0,".",".","."
"1936","`MMTLexus LS:MY2020:MileGrpATC2`",-7.76812826643184e-13,"0.196012723783777","-3.96307347629174e-12","0.999999999996838"
"1937","`MMTLexus LX:MY2020:MileGrpATC2`",-1.74134255037356e-13,"0.113873102228898","-1.52919567157594e-12","0.99999999999878"
"1938","`MMTLexus NX:MY2020:MileGrpATC2`",1.80866901692119e-15,"0.0342734248228211","5.27717619780117e-14","0.999999999999958"
"1939","`MMTLexus RX/Lexus RX Hybrid/RX L:MY2020:MileGrpATC2`",-0.0357142857143692,"0.0231057840371732","-1.54568594845823","0.122183955832047"
"1940","`MMTLexus UX:MY2020:MileGrpATC2`",-1.07426763069572e-14,"0.0893294108213074","-1.20259119680601e-13","0.999999999999904"
"1941","`MMTLincoln Aviator:MY2020:MileGrpATC2`",-0.033333333333353,"0.0490031809459441","-0.680227950306395","0.496361890594844"
"1942","`MMTLincoln Continental:MY2020:MileGrpATC2`",0.333333333333128,"0.138601926186354","2.40496898206849","0.0161758484814546"
"1943","`MMTLincoln Corsair:MY2020:MileGrpATC2`",0.0399999999999774,"0.0725890077960742","0.551047620217516","0.581602401598763"
"1944","`MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2020:MileGrpATC2`",4.85476064991857e-13,"0.129650230234067","3.74450599983811e-12","0.999999999997012"
"1945","`MMTLincoln Nautilus:MY2020:MileGrpATC2`",-1.56630439493182e-13,"0.0640027759240853","-2.44724447075489e-12","0.999999999998047"
"1946","`MMTLincoln Navigator:MY2020:MileGrpATC2`",-0.333333333333354,"0.129650230234067","-2.57101998763568","0.0101415421660965"
"1947","`MMTMazda 3:MY2020:MileGrpATC2`",4.58343842495293e-14,"0.0710123556849368","6.45442385447462e-13","0.999999999999485"
"1948","`MMTMazda 6:MY2020:MileGrpATC2`",2.00374188309325e-14,"0.131489332450624","1.52388170640815e-13","0.999999999999878"
"1949","`MMTMazda CX-3:MY2020:MileGrpATC2`",-1.23161117812599e-12,"0.185953997259057","-6.62320356797818e-12","0.999999999994715"
"1950","`MMTMazda CX-30:MY2020:MileGrpATC2`",1.39044214969057e-13,"0.174161875439735","7.98361952740748e-13","0.999999999999363"
"1951","`MMTMazda CX-5:MY2020:MileGrpATC2`",0.0100000000000533,"0.0340787570086589","0.293437932537048","0.769188112891285"
"1952","`MMTMazda CX-9:MY2020:MileGrpATC2`",-8.57291859184166e-14,"0.0700840496789853","-1.22323390715994e-12","0.999999999999024"
"1953","`MMTMazda MX-5 Miata:MY2020:MileGrpATC2`",0,".",".","."
"1954","`MMTMercedes-Benz C-Class:MY2020:MileGrpATC2`",2.69831539380223e-13,"0.0967735283897497","2.78827840495277e-12","0.999999999997775"
"1955","`MMTMercedes-Benz E-Class:MY2020:MileGrpATC2`",0.0370370370369767,"0.0653375745945921","0.566856625254072","0.570813011909099"
"1956","`MMTMercedes-Benz GLA:MY2020:MileGrpATC2`",7.15822860025653e-14,"0.196012723783777","3.65192037643069e-13","0.999999999999709"
"1957","`MMTMercedes-Benz GLC:MY2020:MileGrpATC2`",-4.13211792193203e-14,"0.0504554412021181","-8.18963787350366e-13","0.999999999999347"
"1958","`MMTMercedes-Benz GLE:MY2020:MileGrpATC2`",-0.0148809523809613,"0.0358666558948928","-0.41489656645353","0.678218614498581"
"1959","`MMTMercedes-Benz GLS:MY2020:MileGrpATC2`",-0.111111111111045,"0.0800218593938922","-1.38850948918997","0.16498540083013"
"1960","`MMTMercedes-Benz S-Class:MY2020:MileGrpATC2`",-0.333333333333065,"0.117140007629965","-2.84559767475887","0.0044338192892098"
"1961","`MMTMini Cooper Countryman:MY2020:MileGrpATC2`",-1.71752261710064e-14,"0.102008255640859","-1.68370942754628e-13","0.999999999999866"
"1962","`MMTMini Cooper/Mini Clubman:MY2020:MileGrpATC2`",-5.45221466317126e-14,"0.0805204427808029","-6.77121793531808e-13","0.99999999999946"
"1963","`MMTNissan Altima:MY2020:MileGrpATC2`",-2.24695954574674e-14,"0.0551512605559159","-4.0741762257068e-13","0.999999999999675"
"1964","`MMTNissan Frontier:MY2020:MileGrpATC2`",0,".",".","."
"1965","`MMTNissan Kicks:MY2020:MileGrpATC2`",2.62884851005175e-13,"0.18978850371483","1.38514633847463e-12","0.999999999998895"
"1966","`MMTNissan Leaf:MY2020:MileGrpATC2`",7.45222479171541e-14,"0.207902889279531","3.58447389429768e-13","0.999999999999714"
"1967","`MMTNissan Maxima:MY2020:MileGrpATC2`",-1.05073609358763e-13,"0.154961664382548","-6.78061956661566e-13","0.999999999999459"
"1968","`MMTNissan Murano:MY2020:MileGrpATC2`",-0.0999999999999413,"0.0642995520356664","-1.55522078823305","0.119897018539234"
"1969","`MMTNissan Pathfinder:MY2020:MileGrpATC2`",-2.131572849851e-13,"0.123969331506038","-1.71943562488854e-12","0.999999999998628"
"1970","`MMTNissan Rogue:MY2020:MileGrpATC2`",-0.0333333333334445,"0.0387842483737667","-0.859455442121984","0.390091586919987"
"1971","`MMTNissan Rogue Sport:MY2020:MileGrpATC2`",-1.00000000000024,"0.18978850371483","-5.26902304632111","1.37467204553279e-07"
"1972","`MMTNissan Sentra:MY2020:MileGrpATC2`",-1.46994472692718e-12,"0.196012723783777","-7.49923116495585e-12","0.999999999994017"
"1973","`MMTPorsche 718 Boxster/718 Cayman:MY2020:MileGrpATC2`",0,".",".","."
"1974","`MMTPorsche 911:MY2020:MileGrpATC2`",-1.05994166137563e-12,"0.176683481561442","-5.99909879524894e-12","0.999999999995213"
"1975","`MMTPorsche Cayenne:MY2020:MileGrpATC2`",5.11007272044066e-14,"0.103951444639766","4.91582655551268e-13","0.999999999999608"
"1976","`MMTPorsche Macan:MY2020:MileGrpATC2`",0.0416666666666445,"0.0600163945454191","0.69425474459503","0.487524262083074"
"1977","`MMTPorsche Panamera:MY2020:MileGrpATC2`",1.1291688081786e-13,"0.142024711369874","7.95050943802247e-13","0.999999999999366"
"1978","`MMTRam 1500 Classic:MY2020:MileGrpATC2`",-1.59327529282857e-13,"0.207902889279531","-7.66355531830234e-13","0.999999999999388"
"1979","`MMTSubaru Ascent:MY2020:MileGrpATC2`",-0.00737073707371652,"0.0164536361439942","-0.44797010273057","0.654175854209529"
"1980","`MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2020:MileGrpATC2`",0.0106060606060031,"0.0299171251437972","0.354514698689291","0.722954022793974"
"1981","`MMTSubaru Forester:MY2020:MileGrpATC2`",0.00705345676889251,"0.0124357220362697","0.567193183340749","0.570584356411934"
"1982","`MMTSubaru Impreza:MY2020:MileGrpATC2`",-0.0267857142855945,"0.0531988478369769","-0.503501774468441","0.614612767949107"
"1983","`MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2020:MileGrpATC2`",1.67594210468244e-13,"0.196012723783777","8.55016997024736e-13","0.999999999999318"
"1984","`MMTSubaru Legacy:MY2020:MileGrpATC2`",-0.0356570512820178,"0.0344834903021162","-1.03403254628867","0.301123732546763"
"1985","`MMTSubaru Outback:MY2020:MileGrpATC2`",-0.0226604753532987,"0.0125534378659619","-1.80512108278655","0.0710590842729894"
"1986","`MMTTesla Model 3:MY2020:MileGrpATC2`",0.00773651635653358,"0.0227141299792044","0.340603684297688","0.733402752121046"
"1987","`MMTTesla Model S:MY2020:MileGrpATC2`",0.00882352941175014,"0.0559984877372621","0.157567280265657","0.874798142218628"
"1988","`MMTTesla Model X:MY2020:MileGrpATC2`",-0.250000000001099,"0.072780568817502","-3.43498277167875","0.000592859151695546"
"1989","`MMTTesla Model Y:MY2020:MileGrpATC2`",0.0333333333335245,"0.0903574010559799","0.368905401704429","0.712199106528618"
"1990","`MMTToyota 4Runner:MY2020:MileGrpATC2`",0.0638297872340853,"0.0378999703662202","1.68416456839703","0.0921533435241592"
"1991","`MMTToyota Avalon/Toyota Avalon Hybrid:MY2020:MileGrpATC2`",-0.040816326530626,"0.0298033607674245","-1.3695209358818","0.17083991930232"
"1992","`MMTToyota C-HR:MY2020:MileGrpATC2`",1.79604714912531e-13,"0.147009542837832","1.22172147090243e-12","0.999999999999025"
"1993","`MMTToyota Camry/Toyota Camry Hybrid:MY2020:MileGrpATC2`",0.0070422535210889,"0.0251597583095667","0.27990147736877","0.779553738341197"
"1994","`MMTToyota Corolla:MY2020:MileGrpATC2`",-0.0113300492610712,"0.0213128665461826","-0.531606071690089","0.59500017344654"
"1995","`MMTToyota Corolla Hatchback:MY2020:MileGrpATC2`",-4.07915427419653e-14,"0.129650230234067","-3.14627615148244e-13","0.999999999999749"
"1996","`MMTToyota Highlander/Toyota Highlander Hybrid:MY2020:MileGrpATC2`",-0.00736961451221258,"0.0330828568929181","-0.222762336882404","0.823720988848042"
"1997","`MMTToyota Prius:MY2020:MileGrpATC2`",6.17780768845745e-14,"0.0420198809985588","1.47021065782393e-12","0.999999999998827"
"1998","`MMTToyota Prius Prime:MY2020:MileGrpATC2`",0.0348837209302112,"0.028696152062299","1.21562364370244","0.224131518435357"
"1999","`MMTToyota RAV4/Toyota RAV4 Hybrid:MY2020:MileGrpATC2`",-0.037147063462861,"0.0176022308466521","-2.11036111197952","0.0348300207984057"
"2000","`MMTToyota Sequoia:MY2020:MileGrpATC2`",5.73477048207152e-14,"0.129650230234067","4.42326286017242e-13","0.999999999999647"
"2001","`MMTToyota Sienna:MY2020:MileGrpATC2`",0.0196078431371876,"0.0331457291285101","0.591564694840942","0.554143610195598"
"2002","`MMTToyota Tacoma:MY2020:MileGrpATC2`",-4.86535831761393e-14,"0.035023938631919","-1.38915225062092e-12","0.999999999998892"
"2003","`MMTToyota Tundra:MY2020:MileGrpATC2`",0.0212765957446996,"0.0385526281934732","0.551884443206434","0.581028900655609"
"2004","`MMTVolkswagen Atlas:MY2020:MileGrpATC2`",-1.33438669789499e-13,"0.154961664382548","-8.61107618591936e-13","0.999999999999313"
"2005","`MMTVolkswagen Golf:MY2020:MileGrpATC2`",0,".",".","."
"2006","`MMTVolkswagen GTI:MY2020:MileGrpATC2`",-1.83013902229887e-14,"0.240065578181676","-7.62349619700105e-14","0.999999999999939"
"2007","`MMTVolkswagen Jetta:MY2020:MileGrpATC2`",-1.51986062624017e-13,"0.0848759991308664","-1.79068363471842e-12","0.999999999998571"
"2008","`MMTVolkswagen Passat:MY2020:MileGrpATC2`",0.333333333333273,"0.120032789090838","2.77701897838109","0.0054871342761517"
"2009","`MMTVolkswagen Tiguan:MY2020:MileGrpATC2`",-0.0833333333332638,"0.0619846657530192","-1.34441853192061","0.178816479996492"
"2010","`MMTVolvo S60/Volvo V60:MY2020:MileGrpATC2`",2.68081144970097e-14,"0.0671681129376357","3.99119661466454e-13","0.999999999999682"
"2011","`MMTVolvo S90/Volvo V90:MY2020:MileGrpATC2`",0,".",".","."
"2012","`MMTVolvo XC40:MY2020:MileGrpATC2`",-0.0476190476190571,"0.0517878802803309","-0.919501770709524","0.357835649396966"
"2013","`MMTVolvo XC60:MY2020:MileGrpATC2`",-0.0142857142856637,"0.0496982962460353","-0.287448773192166","0.773769383723865"
"2014","`MMTVolvo XC90:MY2020:MileGrpATC2`",-0.166666666707796,"0.0812625823657949","-2.05096443966749","0.0402733047526441"
"2015","`MMTAcura MDX:MY2018:MileGrpATC3`",0,".",".","."
"2016","`MMTAcura RDX:MY2018:MileGrpATC3`",0,".",".","."
"2017","`MMTAcura TLX:MY2018:MileGrpATC3`",0,".",".","."
"2018","`MMTAlfa Romeo Giulia:MY2018:MileGrpATC3`",0,".",".","."
"2019","`MMTAlfa Romeo Stelvio:MY2018:MileGrpATC3`",0,".",".","."
"2020","`MMTAudi A3:MY2018:MileGrpATC3`",0,".",".","."
"2021","`MMTAudi A4/Audi Allroad:MY2018:MileGrpATC3`",0,".",".","."
"2022","`MMTAudi A5/Audi S5:MY2018:MileGrpATC3`",0,".",".","."
"2023","`MMTAudi A6:MY2018:MileGrpATC3`",0,".",".","."
"2024","`MMTAudi A7:MY2018:MileGrpATC3`",0,".",".","."
"2025","`MMTAudi Q3:MY2018:MileGrpATC3`",0,".",".","."
"2026","`MMTAudi Q5:MY2018:MileGrpATC3`",0,".",".","."
"2027","`MMTAudi Q7:MY2018:MileGrpATC3`",0,".",".","."
"2028","`MMTAudi S4:MY2018:MileGrpATC3`",0,".",".","."
"2029","`MMTBMW 2 Series:MY2018:MileGrpATC3`",0,".",".","."
"2030","`MMTBMW 3 Series/BMW 3 Series Gran Turismo:MY2018:MileGrpATC3`",0,".",".","."
"2031","`MMTBMW 4 Series:MY2018:MileGrpATC3`",0,".",".","."
"2032","`MMTBMW 5 Series/BMW 5 Series Gran Turismo:MY2018:MileGrpATC3`",0,".",".","."
"2033","`MMTBMW 7 Series:MY2018:MileGrpATC3`",0,".",".","."
"2034","`MMTBMW i3:MY2018:MileGrpATC3`",0,".",".","."
"2035","`MMTBMW X1:MY2018:MileGrpATC3`",0,".",".","."
"2036","`MMTBMW X2:MY2018:MileGrpATC3`",0,".",".","."
"2037","`MMTBMW X3:MY2018:MileGrpATC3`",0,".",".","."
"2038","`MMTBMW X5:MY2018:MileGrpATC3`",0,".",".","."
"2039","`MMTBuick Enclave:MY2018:MileGrpATC3`",0,".",".","."
"2040","`MMTBuick Encore:MY2018:MileGrpATC3`",0,".",".","."
"2041","`MMTBuick Envision:MY2018:MileGrpATC3`",0,".",".","."
"2042","`MMTBuick LaCrosse:MY2018:MileGrpATC3`",0,".",".","."
"2043","`MMTBuick Regal/Buick Regal TourX:MY2018:MileGrpATC3`",0,".",".","."
"2044","`MMTCadillac CT6:MY2018:MileGrpATC3`",0,".",".","."
"2045","`MMTCadillac Escalade:MY2018:MileGrpATC3`",0,".",".","."
"2046","`MMTCadillac XT5:MY2018:MileGrpATC3`",0,".",".","."
"2047","`MMTCadillac XTS:MY2018:MileGrpATC3`",0,".",".","."
"2048","`MMTChevrolet Bolt:MY2018:MileGrpATC3`",0,".",".","."
"2049","`MMTChevrolet Camaro:MY2018:MileGrpATC3`",0,".",".","."
"2050","`MMTChevrolet Colorado/GMC Canyon:MY2018:MileGrpATC3`",0,".",".","."
"2051","`MMTChevrolet Corvette:MY2018:MileGrpATC3`",0,".",".","."
"2052","`MMTChevrolet Cruze:MY2018:MileGrpATC3`",0,".",".","."
"2053","`MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2018:MileGrpATC3`",0,".",".","."
"2054","`MMTChevrolet Impala:MY2018:MileGrpATC3`",0,".",".","."
"2055","`MMTChevrolet Malibu:MY2018:MileGrpATC3`",0,".",".","."
"2056","`MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2018:MileGrpATC3`",0,".",".","."
"2057","`MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2018:MileGrpATC3`",0,".",".","."
"2058","`MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2018:MileGrpATC3`",0,".",".","."
"2059","`MMTChevrolet Suburban/GMC Yukon XL:MY2018:MileGrpATC3`",0,".",".","."
"2060","`MMTChevrolet Tahoe/GMC Yukon:MY2018:MileGrpATC3`",0,".",".","."
"2061","`MMTChevrolet Traverse:MY2018:MileGrpATC3`",0,".",".","."
"2062","`MMTChevrolet Trax:MY2018:MileGrpATC3`",0,".",".","."
"2063","`MMTChevrolet Volt:MY2018:MileGrpATC3`",0,".",".","."
"2064","`MMTChrysler 300:MY2018:MileGrpATC3`",0,".",".","."
"2065","`MMTChrysler Aspen/Dodge Durango:MY2018:MileGrpATC3`",0,".",".","."
"2066","`MMTChrysler Pacifica:MY2018:MileGrpATC3`",0,".",".","."
"2067","`MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2018:MileGrpATC3`",0,".",".","."
"2068","`MMTDodge Challenger:MY2018:MileGrpATC3`",0,".",".","."
"2069","`MMTDodge Charger:MY2018:MileGrpATC3`",0,".",".","."
"2070","`MMTDodge Ram 1500/Ram 1500:MY2018:MileGrpATC3`",0,".",".","."
"2071","`MMTDodge Ram 2500/Ram 2500:MY2018:MileGrpATC3`",0,".",".","."
"2072","`MMTDodge Ram 3500/Ram 3500:MY2018:MileGrpATC3`",0,".",".","."
"2073","`MMTFord EcoSport:MY2018:MileGrpATC3`",0,".",".","."
"2074","`MMTFord Edge:MY2018:MileGrpATC3`",0,".",".","."
"2075","`MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2018:MileGrpATC3`",0,".",".","."
"2076","`MMTFord Expedition:MY2018:MileGrpATC3`",0,".",".","."
"2077","`MMTFord Explorer/Mercury Mountaineer:MY2018:MileGrpATC3`",0,".",".","."
"2078","`MMTFord F-150:MY2018:MileGrpATC3`",0,".",".","."
"2079","`MMTFord F-250:MY2018:MileGrpATC3`",0,".",".","."
"2080","`MMTFord F-350:MY2018:MileGrpATC3`",0,".",".","."
"2081","`MMTFord Flex:MY2018:MileGrpATC3`",0,".",".","."
"2082","`MMTFord Focus:MY2018:MileGrpATC3`",0,".",".","."
"2083","`MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2018:MileGrpATC3`",0,".",".","."
"2084","`MMTFord Mustang:MY2018:MileGrpATC3`",0,".",".","."
"2085","`MMTFord Taurus/Mercury Sable:MY2018:MileGrpATC3`",0,".",".","."
"2086","`MMTGenesis G80:MY2018:MileGrpATC3`",0,".",".","."
"2087","`MMTGenesis G90:MY2018:MileGrpATC3`",0,".",".","."
"2088","`MMTGMC Acadia/Saturn Outlook:MY2018:MileGrpATC3`",0,".",".","."
"2089","`MMTHonda Accord/Honda Accord Hybrid:MY2018:MileGrpATC3`",0,".",".","."
"2090","`MMTHonda Civic/Honda Civic Hybrid:MY2018:MileGrpATC3`",0,".",".","."
"2091","`MMTHonda Clarity:MY2018:MileGrpATC3`",0,".",".","."
"2092","`MMTHonda CR-V:MY2018:MileGrpATC3`",0,".",".","."
"2093","`MMTHonda Fit:MY2018:MileGrpATC3`",0,".",".","."
