"","term","estimate","std.error","statistic","p.value"
"1730","`MMTKia Sportage:MY2019:MileGrpATC2`",2.29111999767355e-14,"0.0221730340936596","1.03329115356779e-12","0.999999999999176"
"1731","`MMTKia Stinger:MY2019:MileGrpATC2`",0.0588235294116942,"0.0493415604561447","1.19217002599618","0.233197733761858"
"1732","`MMTLexus ES/Lexus ES Hybrid:MY2019:MileGrpATC2`",-9.64297074044683e-15,"0.011426848325126","-8.43887173967584e-13","0.999999999999327"
"1733","`MMTLexus GS:MY2019:MileGrpATC2`",3.2700472308644e-14,"0.0359635331795476","9.09267511214408e-13","0.999999999999275"
"1734","`MMTLexus GX:MY2019:MileGrpATC2`",5.19076005615189e-17,"0.0284364474189505","1.82538978223162e-15","0.999999999999999"
"1735","`MMTLexus IS:MY2019:MileGrpATC2`",1.02936521127458e-15,"0.065922245221333","1.56148384785515e-14","0.999999999999988"
"1736","`MMTLexus LS:MY2019:MileGrpATC2`",-2.49346596103384e-15,"0.0439481634808887","-5.67365223831968e-14","0.999999999999955"
"1737","`MMTLexus LX:MY2019:MileGrpATC2`",2.19600358022944e-15,"0.0622906666866656","3.52541351222933e-14","0.999999999999972"
"1738","`MMTLexus NX:MY2019:MileGrpATC2`",2.52724699840566e-15,"0.0138956158466457","1.81873695005445e-13","0.999999999999855"
"1739","`MMTLexus RX/Lexus RX Hybrid/RX L:MY2019:MileGrpATC2`",4.25664545449994e-16,"0.00900146923310442","4.72883408726812e-14","0.999999999999962"
"1740","`MMTLexus UX:MY2019:MileGrpATC2`",1.01950972930115e-14,"0.0336929420672712","3.02588514611042e-13","0.999999999999759"
"1741","`MMTLincoln Continental:MY2019:MileGrpATC2`",0.153846153846147,"0.038887718968152","3.95616297196919","7.62216592523081e-05"
"1742","`MMTLincoln MKC:MY2019:MileGrpATC2`",4.77266039741906e-15,"0.0207148881961433","2.30397593857524e-13","0.999999999999816"
"1743","`MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2019:MileGrpATC2`",-1.63221331539654e-15,"0.0261496103055826","-6.24182653707879e-14","0.99999999999995"
"1744","`MMTLincoln Nautilus:MY2019:MileGrpATC2`",-0.0263157894736709,"0.0160448578565733","-1.64013852343914","0.100979870158982"
"1745","`MMTLincoln Navigator:MY2019:MileGrpATC2`",-0.0833333333333331,"0.0315421051777367","-2.64197119576382","0.00824393478777432"
"1746","`MMTMazda 3:MY2019:MileGrpATC2`",0.0227272727272742,"0.028825265242353","0.788449734501696","0.430435770434634"
"1747","`MMTMazda 6:MY2019:MileGrpATC2`",1.41979624355282e-15,"0.0335970871303149","4.22595041661134e-14","0.999999999999966"
"1748","`MMTMazda CX-3:MY2019:MileGrpATC2`",4.2518836547288e-16,"0.032166761960215","1.32182519956086e-14","0.999999999999989"
"1749","`MMTMazda CX-5:MY2019:MileGrpATC2`",-0.00263907702368292,"0.00788675641278093","-0.334621343117197","0.737911524120661"
"1750","`MMTMazda CX-9:MY2019:MileGrpATC2`",-3.59262255403697e-15,"0.0201132937560285","-1.78619305103132e-13","0.999999999999857"
"1751","`MMTMazda MX-5 Miata:MY2019:MileGrpATC2`",1.07981687284042e-15,"0.0414631740409125","2.60427933417482e-14","0.999999999999979"
"1752","`MMTMercedes-Benz C-Class:MY2019:MileGrpATC2`",0.0434782608695327,"0.0234273595304281","1.85587542689401","0.0634745895538474"
"1753","`MMTMercedes-Benz E-Class:MY2019:MileGrpATC2`",-0.0242474916387896,"0.0197309507377872","-1.22890639995126","0.219110121494793"
"1754","`MMTMercedes-Benz GLA:MY2019:MileGrpATC2`",-5.91094730028317e-17,"0.0482501429403226","-1.22506316874419e-15","0.999999999999999"
"1755","`MMTMercedes-Benz GLC:MY2019:MileGrpATC2`",-1.49830995517145e-15,"0.0216016126962953","-6.93610230049357e-14","0.999999999999945"
"1756","`MMTMercedes-Benz GLE:MY2019:MileGrpATC2`",-2.33303135498967e-16,"0.0382861047194751","-6.09367647109558e-15","0.999999999999995"
"1757","`MMTMercedes-Benz GLS:MY2019:MileGrpATC2`",-0.100000000000002,"0.0373744000119993","-2.67562823665119","0.00746028549208466"
"1758","`MMTMercedes-Benz S-Class:MY2019:MileGrpATC2`",-7.04472741438585e-16,"0.0326230508778182","-2.15943243345639e-14","0.999999999999983"
"1759","`MMTMercedes-Benz Sprinter:MY2019:MileGrpATC2`",2.87067541786146e-16,"0.0498325333493324","5.76064515471782e-15","0.999999999999995"
"1760","`MMTMini Cooper Countryman:MY2019:MileGrpATC2`",-3.18202671317348e-15,"0.0256502359591233","-1.24054481145687e-13","0.999999999999901"
"1761","`MMTMini Cooper/Mini Clubman:MY2019:MileGrpATC2`",3.12775559601461e-15,"0.0203440465493484","1.53743041652389e-13","0.999999999999877"
"1762","`MMTMitsubishi Outlander:MY2019:MileGrpATC2`",0.111111111111104,"0.0415271111244437","2.67562823665097","0.00746028549208973"
"1763","`MMTNissan Altima:MY2019:MileGrpATC2`",-0.027777777777777,"0.0211747549966674","-1.3118346720965","0.189579276609349"
"1764","`MMTNissan Armada:MY2019:MileGrpATC2`",1.7044144276686e-15,"0.0439481634808887","3.87823811661614e-14","0.999999999999969"
"1765","`MMTNissan Frontier:MY2019:MileGrpATC2`",4.58230767547341e-16,"0.0206616657857995","2.21778230418516e-14","0.999999999999982"
"1766","`MMTNissan Kicks:MY2019:MileGrpATC2`",4.93957548425576e-15,"0.0439481634808887","1.12395492621752e-13","0.99999999999991"
"1767","`MMTNissan Leaf:MY2019:MileGrpATC2`",0.034482758620692,"0.0300645366565378","1.1469579263645","0.251402065604291"
"1768","`MMTNissan Maxima:MY2019:MileGrpATC2`",0.111111111111108,"0.0439481634808887","2.52823104108606","0.0114655872121523"
"1769","`MMTNissan Murano:MY2019:MileGrpATC2`",8.35405146935488e-16,"0.0192794117177226","4.33314646300925e-14","0.999999999999965"
"1770","`MMTNissan Pathfinder:MY2019:MileGrpATC2`",-0.0833333333333271,"0.0374731436451471","-2.22381485050879","0.0261633810088189"
"1771","`MMTNissan Rogue:MY2019:MileGrpATC2`",-0.0126582278480963,"0.0113073564439476","-1.11946836653157","0.262943372742221"
"1772","`MMTNissan Rogue Sport:MY2019:MileGrpATC2`",-5.56029690360016e-15,"0.029656289193936","-1.87491323248126e-13","0.99999999999985"
"1773","`MMTNissan Sentra:MY2019:MileGrpATC2`",-2.3453765333728e-15,"0.0308608951174121","-7.59983313656221e-14","0.999999999999939"
"1774","`MMTNissan Titan:MY2019:MileGrpATC2`",-4.30106301549844e-15,"0.0659222452213331","-6.52444861527042e-14","0.999999999999948"
"1775","`MMTPorsche 718 Boxster/718 Cayman:MY2019:MileGrpATC2`",7.98966798174825e-16,"0.0631742663761335","1.26470293049048e-14","0.99999999999999"
"1776","`MMTPorsche 911:MY2019:MileGrpATC2`",2.87510289869009e-15,"0.0835716990450995","3.44028293254937e-14","0.999999999999973"
"1777","`MMTPorsche Cayenne:MY2019:MileGrpATC2`",-1.67360683747694e-15,"0.023543659007619","-7.10852479189979e-14","0.999999999999943"
"1778","`MMTPorsche Macan:MY2019:MileGrpATC2`",2.41715081518247e-15,"0.0403689658727232","5.98764611113239e-14","0.999999999999952"
"1779","`MMTPorsche Panamera:MY2019:MileGrpATC2`",1.43591799304052e-15,"0.0659222452213331","2.17819946547549e-14","0.999999999999983"
"1780","`MMTRam 1500 Classic:MY2019:MileGrpATC2`",-1.60951017068133e-15,"0.0224180474331905","-7.17952879472638e-14","0.999999999999943"
"1781","`MMTSubaru Ascent:MY2019:MileGrpATC2`",-0.0184533272768645,"0.00619383450977632","-2.97930583191041","0.00288979503230382"
"1782","`MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2019:MileGrpATC2`",0.00136522498907772,"0.00685235678138845","0.199234370397319","0.84207986565512"
"1783","`MMTSubaru Forester:MY2019:MileGrpATC2`",-0.00534610317219193,"0.00432192493686618","-1.2369727032021","0.216100451108814"
"1784","`MMTSubaru Impreza:MY2019:MileGrpATC2`",1.11230568720574e-15,"0.0146493878269629","7.59284756703958e-14","0.999999999999939"
"1785","`MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2019:MileGrpATC2`",-1.90749036280954e-16,"0.0393960767400474","-4.8418282241554e-15","0.999999999999996"
"1786","`MMTSubaru Legacy:MY2019:MileGrpATC2`",0.00869565217391568,"0.012350193914737","0.704090335256965","0.481378344006699"
"1787","`MMTSubaru Outback:MY2019:MileGrpATC2`",-0.00342560093855657,"0.00474703979591762","-0.721628864687955","0.470524566377985"
"1788","`MMTTesla Model 3:MY2019:MileGrpATC2`",0.00198412698412848,"0.00823093262849721","0.241057371464688","0.809511201532934"
"1789","`MMTTesla Model S:MY2019:MileGrpATC2`",-0.0588235294117711,"0.0245757094304014","-2.3935638390566","0.0166876167131443"
"1790","`MMTTesla Model X:MY2019:MileGrpATC2`",-0.199999999999983,"0.0259336725851419","-7.7119813764661","1.25145545151772e-14"
"1791","`MMTToyota 4Runner:MY2019:MileGrpATC2`",5.05494310650455e-16,"0.0146119691507126","3.45945372205909e-14","0.999999999999972"
"1792","`MMTToyota Avalon/Toyota Avalon Hybrid:MY2019:MileGrpATC2`",-0.000849958682562819,"0.00777104162776571","-0.109375129265289","0.912905203716244"
"1793","`MMTToyota C-HR:MY2019:MileGrpATC2`",-5.24156992493855e-16,"0.0336636820165351","-1.55703999412898e-14","0.999999999999988"
"1794","`MMTToyota Camry/Toyota Camry Hybrid:MY2019:MileGrpATC2`",0.0153374233128866,"0.00708805834672561","2.16383987865617","0.0304792680183892"
"1795","`MMTToyota Corolla:MY2019:MileGrpATC2`",-0.0142857142857172,"0.0124967633008579","-1.143153146282","0.252978058745496"
"1796","`MMTToyota Corolla Hatchback:MY2019:MileGrpATC2`",4.89660133689085e-16,"0.0236376460440284","2.07152663500005e-14","0.999999999999983"
"1797","`MMTToyota Highlander/Toyota Highlander Hybrid:MY2019:MileGrpATC2`",-0.00604625243800578,"0.00543868989076654","-1.1117111950565","0.266265320707581"
"1798","`MMTToyota Prius:MY2019:MileGrpATC2`",-0.0188679245283027,"0.0130812955007476","-1.4423590176695","0.149204606046052"
"1799","`MMTToyota Prius C:MY2019:MileGrpATC2`",-1.9029151093499e-15,"0.0557144660300663","-3.41547760382912e-14","0.999999999999973"
"1800","`MMTToyota Prius Prime:MY2019:MileGrpATC2`",0.0256410256410275,"0.0201869473137514","1.27017845950193","0.204024359285383"
"1801","`MMTToyota RAV4/Toyota RAV4 Hybrid:MY2019:MileGrpATC2`",-0.000236525229358768,"0.00597009160043338","-0.0396183585092058","0.968397479015995"
"1802","`MMTToyota Sequoia:MY2019:MileGrpATC2`",0.142857142857138,"0.039707513023155","3.5977358434368","0.000321171706516612"
"1803","`MMTToyota Sienna:MY2019:MileGrpATC2`",-0.0093457943925234,"0.0115246789508005","-0.810937504846868","0.417403709789059"
"1804","`MMTToyota Tacoma:MY2019:MileGrpATC2`",-0.00398753894081003,"0.0118657759540349","-0.336053786642928","0.736831091753388"
"1805","`MMTToyota Tundra:MY2019:MileGrpATC2`",1.68938222163987e-16,"0.0134809447081894","1.25316308182289e-14","0.99999999999999"
"1806","`MMTVolkswagen Atlas:MY2019:MileGrpATC2`",-3.38509943298535e-16,"0.0178664176256876","-1.89467161459295e-14","0.999999999999985"
"1807","`MMTVolkswagen Beetle:MY2019:MileGrpATC2`",5.15117967585394e-15,"0.0595612695347324","8.64853908604163e-14","0.999999999999931"
"1808","`MMTVolkswagen Golf:MY2019:MileGrpATC2`",1.15139829761253e-15,"0.03318075026552","3.47007915251699e-14","0.999999999999972"
"1809","`MMTVolkswagen Golf Alltrack:MY2019:MileGrpATC2`",5.06273692683593e-15,"0.03318075026552","1.5258054402998e-13","0.999999999999878"
"1810","`MMTVolkswagen Golf SportWagen:MY2019:MileGrpATC2`",0.090909090909092,"0.0605680101772908","1.50094233974319","0.133373991252907"
"1811","`MMTVolkswagen GTI:MY2019:MileGrpATC2`",-5.15337944050989e-16,"0.0341665698435999","-1.50831045202954e-14","0.999999999999988"
"1812","`MMTVolkswagen Jetta:MY2019:MileGrpATC2`",0.00695970695970765,"0.0155988842602938","0.446166972173979","0.655477714152893"
"1813","`MMTVolkswagen Passat:MY2019:MileGrpATC2`",-0.0320855614973271,"0.0304888597697272","-1.0523700046397","0.292632656285172"
"1814","`MMTVolkswagen Tiguan:MY2019:MileGrpATC2`",-2.73620619782092e-16,"0.0171803774053841","-1.59263451160475e-14","0.999999999999987"
"1815","`MMTVolvo S60/Volvo V60:MY2019:MileGrpATC2`",-9.64650014383093e-16,"0.036897806506712","-2.61438309132988e-14","0.999999999999979"
"1816","`MMTVolvo S90/Volvo V90:MY2019:MileGrpATC2`",1.11255147961236e-16,"0.0493855957709834","2.25278537647214e-15","0.999999999999998"
"1817","`MMTVolvo XC40:MY2019:MileGrpATC2`",4.47784427514311e-16,"0.0205897989044506","2.17478776549643e-14","0.999999999999983"
"1818","`MMTVolvo XC60:MY2019:MileGrpATC2`",-0.0222222222222221,"0.0154833427823916","-1.43523414385002","0.151223869357167"
"1819","`MMTVolvo XC90:MY2019:MileGrpATC2`",-8.61168027740294e-16,"0.0215781199077285","-3.99093170036493e-14","0.999999999999968"
"1820","`MMTAcura MDX:MY2020:MileGrpATC2`",-0.0625000000001254,"0.0246927978854898","-2.53110240038259","0.0113721565073277"
"1821","`MMTAcura RDX:MY2020:MileGrpATC2`",-0.0108281226170422,"0.0123847682952062","-0.87430966481896","0.381951975284545"
"1822","`MMTAcura TLX:MY2020:MileGrpATC2`",-3.90139577735854e-15,"0.029851795286424","-1.3069216574498e-13","0.999999999999896"
"1823","`MMTAlfa Romeo Giulia:MY2020:MileGrpATC2`",0,".",".","."
"1824","`MMTAudi A3:MY2020:MileGrpATC2`",-9.78006594444447e-15,"0.0643335239204302","-1.5202130006963e-13","0.999999999999879"
"1825","`MMTAudi A4/Audi Allroad:MY2020:MileGrpATC2`",-3.02328522988568e-18,"0.0851052526289415","-3.55240732680413e-17","1"
"1826","`MMTAudi A5/Audi S5:MY2020:MileGrpATC2`",-2.05347529296725e-18,"0.0557144660300663","-3.68571295623492e-17","1"
"1827","`MMTAudi A6:MY2020:MileGrpATC2`",1.34301720318549e-17,"0.0965002858806451","1.39172354872252e-16","1"
"1828","`MMTAudi A7:MY2020:MileGrpATC2`",0,".",".","."
"1829","`MMTAudi e-tron:MY2020:MileGrpATC2`",2.65056018805243e-19,"0.0965002858806451","2.74668635835e-18","1"
"1830","`MMTAudi Q3:MY2020:MileGrpATC2`",0.071428571428574,"0.0238038178335996","3.00071912530565","0.00269416796790493"
"1831","`MMTAudi Q5:MY2020:MileGrpATC2`",-2.0418311409909e-18,"0.0252336841421893","-8.09168859166731e-17","1"
"1832","`MMTAudi Q7:MY2020:MileGrpATC2`",1.06481330618967e-17,"0.0615946597389105","1.72874289865913e-16","1"
"1833","`MMTAudi Q8:MY2020:MileGrpATC2`",-1.12325557231219e-17,"0.0659222452213331","-1.7039097629956e-16","1"
"1834","`MMTAudi S4:MY2020:MileGrpATC2`",0,".",".","."
"1835","`MMTBMW 2 Series:MY2020:MileGrpATC2`",7.75978049698155e-18,"0.0315421051777366","2.46013398701702e-16","1"
"1836","`MMTBMW 3 Series/BMW 3 Series Gran Turismo:MY2020:MileGrpATC2`",5.60136426964612e-16,"0.020290438955381","2.76059294821744e-14","0.999999999999978"
"1837","`MMTBMW 4 Series:MY2020:MileGrpATC2`",6.44052083610282e-19,"0.032166761960215","2.00222852523007e-17","1"
"1838","`MMTBMW 5 Series/BMW 5 Series Gran Turismo:MY2020:MileGrpATC2`",1.6368861743162e-17,"0.0271858757315151","6.02109047537008e-16","1"
"1839","`MMTBMW 7 Series:MY2020:MileGrpATC2`",2.22231430051196e-17,"0.0528553833825266","4.20451836368031e-16","1"
"1840","`MMTBMW i3:MY2020:MileGrpATC2`",-2.32844262741437e-17,"0.0965002858806451","-2.41288676625711e-16","1"
"1841","`MMTBMW X1:MY2020:MileGrpATC2`",-1.77477180559864e-16,"0.0493415604561447","-3.5969105743546e-15","0.999999999999997"
"1842","`MMTBMW X2:MY2020:MileGrpATC2`",0,".",".","."
"1843","`MMTBMW X3:MY2020:MileGrpATC2`",0.00952380952381011,"0.0136317195076636","0.698650637467704","0.484772198854636"
"1844","`MMTBMW X5:MY2020:MileGrpATC2`",-0.0238095238095226,"0.0177652371301692","-1.34023112863993","0.180173604709918"
"1845","`MMTBMW X7:MY2020:MileGrpATC2`",4.91852399162579e-18,"0.0290300284150384","1.69428838349943e-16","1"
"1846","`MMTBuick Enclave:MY2020:MileGrpATC2`",-1.44700928729226e-16,"0.0241955097849354","-5.98048687609465e-15","0.999999999999995"
"1847","`MMTBuick Encore:MY2020:MileGrpATC2`",-1.24823243247103e-15,"0.0393960767400474","-3.16841811611704e-14","0.999999999999975"
"1848","`MMTBuick Envision:MY2020:MileGrpATC2`",-1.87306116782948e-16,"0.0318833488413369","-5.87473159469702e-15","0.999999999999995"
"1849","`MMTBuick Regal/Buick Regal TourX:MY2020:MileGrpATC2`",-1.58432190301946e-16,"0.0659222452213331","-2.40331908857188e-15","0.999999999999998"
"1850","`MMTCadillac CT6:MY2020:MileGrpATC2`",1.03320311082794e-16,"0.0543717514630303","1.9002571795585e-15","0.999999999999998"
"1851","`MMTCadillac Escalade:MY2020:MileGrpATC2`",4.59021294385681e-17,"0.0719270663590952","6.38176026940986e-16","1"
"1852","`MMTCadillac XT4:MY2020:MileGrpATC2`",8.76539561303613e-19,"0.042116177584089","2.08124196350326e-17","1"
"1853","`MMTCadillac XT5:MY2020:MileGrpATC2`",-5.79901860095437e-16,"0.0331417328536683","-1.74976324459525e-14","0.999999999999986"
"1854","`MMTChevrolet Blazer/GMC Jimmy:MY2020:MileGrpATC2`",0.0476190476190315,"0.0343877149991536","1.38476917178718","0.166126500188"
"1855","`MMTChevrolet Bolt:MY2020:MileGrpATC2`",-2.46068092790227e-16,"0.0332957618764622","-7.39037279588968e-15","0.999999999999994"
"1856","`MMTChevrolet Camaro:MY2020:MileGrpATC2`",-2.07753236822329e-16,"0.0851052526289415","-2.44113295483808e-15","0.999999999999998"
"1857","`MMTChevrolet Colorado/GMC Canyon:MY2020:MileGrpATC2`",-4.50527126722717e-16,"0.0246553561689041","-1.82729920280337e-14","0.999999999999985"
"1858","`MMTChevrolet Corvette:MY2020:MileGrpATC2`",0,".",".","."
"1859","`MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2020:MileGrpATC2`",1.13301612024422e-14,"0.0103861182084016","1.09089468992149e-12","0.99999999999913"
"1860","`MMTChevrolet Impala:MY2020:MileGrpATC2`",2.43719200074335e-15,"0.0863124796309142","2.82368437468738e-14","0.999999999999977"
"1861","`MMTChevrolet Malibu:MY2020:MileGrpATC2`",9.25522778192222e-17,"0.0466140666270471","1.98550104112822e-15","0.999999999999998"
"1862","`MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2020:MileGrpATC2`",0.0131578947368384,"0.0134840350492937","0.975812854886317","0.329159841532606"
"1863","`MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2020:MileGrpATC2`",3.82748140532546e-17,"0.0207412171420243","1.84535043392922e-15","0.999999999999998"
"1864","`MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2020:MileGrpATC2`",-1.05862958438711e-16,"0.0399885321914436","-2.64733293865091e-15","0.999999999999998"
"1865","`MMTChevrolet Suburban/GMC Yukon XL:MY2020:MileGrpATC2`",-7.46985095210093e-17,"0.0397075130231549","-1.88121853608535e-15","0.999999999999998"
"1866","`MMTChevrolet Tahoe/GMC Yukon:MY2020:MileGrpATC2`",-1.2880662380776e-16,"0.0290300284150385","-4.43701335617825e-15","0.999999999999996"
"1867","`MMTChevrolet Traverse:MY2020:MileGrpATC2`",-9.35936031682738e-17,"0.020179314716347","-4.63809621307185e-15","0.999999999999996"
"1868","`MMTChevrolet Trax:MY2020:MileGrpATC2`",-5.60621186655871e-16,"0.0557144660300663","-1.00623989890405e-14","0.999999999999992"
"1869","`MMTChrysler Aspen/Dodge Durango:MY2020:MileGrpATC2`",3.3791720517785e-17,"0.0473481915794517","7.13685557791187e-16","0.999999999999999"
"1870","`MMTChrysler Pacifica:MY2020:MileGrpATC2`",2.59861431556821e-16,"0.021337016028542","1.21789022049386e-14","0.99999999999999"
"1871","`MMTDodge Challenger:MY2020:MileGrpATC2`",9.18449714217409e-16,"0.0909813420435261","1.00949237897372e-14","0.999999999999992"
"1872","`MMTDodge Charger:MY2020:MileGrpATC2`",0,".",".","."
"1873","`MMTDodge Ram 1500/Ram 1500:MY2020:MileGrpATC2`",0.0129870129870137,"0.0140627853920585","0.923502181463117","0.355748045095587"
"1874","`MMTDodge Ram 2500/Ram 2500:MY2020:MileGrpATC2`",6.20186422821828e-16,"0.0631742663761335","9.81707360287016e-15","0.999999999999992"
"1875","`MMTDodge Ram 3500/Ram 3500:MY2020:MileGrpATC2`",0,".",".","."
"1876","`MMTFord EcoSport:MY2020:MileGrpATC2`",0,".",".","."
"1877","`MMTFord Edge:MY2020:MileGrpATC2`",-1.6303849024506e-15,"0.0234047571522471","-6.96604067218047e-14","0.999999999999944"
"1878","`MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2020:MileGrpATC2`",-0.0285714285714249,"0.0158245040704874","-1.80551810307347","0.0709969923903905"
"1879","`MMTFord Expedition:MY2020:MileGrpATC2`",-1.02563250807379e-16,"0.0414631740409125","-2.47359863733968e-15","0.999999999999998"
"1880","`MMTFord Explorer/Mercury Mountaineer:MY2020:MileGrpATC2`",-0.0183537263626191,"0.0130954562370067","-1.40153393898206","0.161057921565199"
"1881","`MMTFord F-150:MY2020:MileGrpATC2`",-1.74908949610175e-16,"0.0183567821698147","-9.528301201819e-15","0.999999999999992"
"1882","`MMTFord F-250:MY2020:MileGrpATC2`",-4.08677934973506e-17,"0.0341665698435999","-1.19613393104506e-15","0.999999999999999"
"1883","`MMTFord F-350:MY2020:MileGrpATC2`",1.9582279888354e-15,"0.0820094734621153","2.38780704980384e-14","0.999999999999981"
"1884","`MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2020:MileGrpATC2`",1.71246449274451e-16,"0.0269422020173197","6.35606730156524e-15","0.999999999999995"
"1885","`MMTFord Mustang:MY2020:MileGrpATC2`",-2.75355205315213e-18,"0.0498325333493324","-5.52561121837691e-17","1"
"1886","`MMTFord Ranger/Mazda B-Series:MY2020:MileGrpATC2`",1.463768479846e-17,"0.0300501482677469","4.87108571579688e-16","1"
"1887","`MMTGenesis G70:MY2020:MileGrpATC2`",3.86055475744224e-18,"0.041940326387723","9.20487533109024e-17","1"
"1888","`MMTGenesis G80:MY2020:MileGrpATC2`",-3.84240494158048e-18,"0.0352369222550178","-1.09044851130076e-16","1"
"1889","`MMTGenesis G90:MY2020:MileGrpATC2`",0,".",".","."
"1890","`MMTGMC Acadia/Saturn Outlook:MY2020:MileGrpATC2`",-1.47012406421806e-17,"0.0357057267503994","-4.11733410299964e-16","1"
"1891","`MMTHonda Accord/Honda Accord Hybrid:MY2020:MileGrpATC2`",-4.39742960474012e-18,"0.0199733813414575","-2.2016450442533e-16","1"
"1892","`MMTHonda Civic/Honda Civic Hybrid:MY2020:MileGrpATC2`",1.30421090846897e-15,"0.0227838543115671","5.72427689641096e-14","0.999999999999954"
"1893","`MMTHonda Clarity:MY2020:MileGrpATC2`",-2.82835761802032e-15,"0.0909813420435261","-3.10872268367642e-14","0.999999999999975"
"1894","`MMTHonda CR-V:MY2020:MileGrpATC2`",-1.82008803211926e-17,"0.011981081914846","-1.51913495380075e-15","0.999999999999999"
"1895","`MMTHonda Fit:MY2020:MileGrpATC2`",8.13258827345335e-16,"0.0557144660300663","1.45969060693584e-14","0.999999999999988"
"1896","`MMTHonda HR-V:MY2020:MileGrpATC2`",4.26393484764697e-16,"0.0354059252498037","1.20429979376704e-14","0.99999999999999"
"1897","`MMTHonda Insight:MY2020:MileGrpATC2`",9.28009531657613e-16,"0.0298517952864247","3.10872268402441e-14","0.999999999999975"
"1898","`MMTHonda Odyssey:MY2020:MileGrpATC2`",8.79087858221004e-16,"0.018002111797024","4.88324852180024e-14","0.999999999999961"
"1899","`MMTHonda Passport:MY2020:MileGrpATC2`",-5.14842162027573e-16,"0.0374150907154084","-1.37602810038236e-14","0.999999999999989"
"1900","`MMTHonda Pilot:MY2020:MileGrpATC2`",-0.0294117647059555,"0.0164706660409736","-1.78570585019384","0.0741502706199273"
"1901","`MMTHonda Ridgeline:MY2020:MileGrpATC2`",-2.91356382140516e-13,"0.0272497674194744","-1.06920685837595e-11","0.999999999991469"
"1902","`MMTHyundai Elantra:MY2020:MileGrpATC2`",1.20526281908271e-13,"0.0234970839689155","5.12941444426535e-12","0.999999999995907"
"1903","`MMTHyundai Elantra GT:MY2020:MileGrpATC2`",-8.14265028716993e-13,"0.0682360065326446","-1.19330697983834e-11","0.999999999990479"
"1904","`MMTHyundai Ioniq:MY2020:MileGrpATC2`",1.12905653289436e-13,"0.0528553833825266","2.13612400599409e-12","0.999999999998296"
"1905","`MMTHyundai Kona:MY2020:MileGrpATC2`",1.43402226835955e-13,"0.0211219335735825","6.78925659605855e-12","0.999999999994583"
"1906","`MMTHyundai Kona Electric:MY2020:MileGrpATC2`",1.89218718827272e-13,"0.0433451082881255","4.36539961025105e-12","0.999999999996517"
"1907","`MMTHyundai Palisade:MY2020:MileGrpATC2`",-9.65415561697164e-15,"0.0103970927524046","-9.28543761883713e-13","0.999999999999259"
"1908","`MMTHyundai Santa Fe:MY2020:MileGrpATC2`",0.00862068965517821,"0.0116745467260745","0.738417504118111","0.460262710474465"
"1909","`MMTHyundai Sonata/Hyundai Sonata Hybrid:MY2020:MileGrpATC2`",1.06266300519876e-13,"0.0280034662140938","3.79475525306196e-12","0.999999999996972"
"1910","`MMTHyundai Tucson:MY2020:MileGrpATC2`",9.95318998121763e-14,"0.02550261199514","3.90281198769538e-12","0.999999999996886"
"1911","`MMTInfiniti Q50:MY2020:MileGrpATC2`",-1.08543407799765e-14,"0.0439481634808887","-2.46980531614174e-13","0.999999999999803"
"1912","`MMTInfiniti Q60:MY2020:MileGrpATC2`",5.71131264241747e-12,"0.0528553833825266","1.08055457683154e-10","0.999999999913785"
"1913","`MMTInfiniti QX50:MY2020:MileGrpATC2`",-3.96560245537916e-13,"0.0446709521510493","-8.87736272549097e-12","0.999999999992917"
"1914","`MMTInfiniti QX60:MY2020:MileGrpATC2`",3.10676533671903e-14,"0.0382861047194751","8.11460282910082e-13","0.999999999999353"
"1915","`MMTJaguar F-Pace:MY2020:MileGrpATC2`",-1.8983244535242e-15,"0.0482501429403225","-3.93433954355766e-14","0.999999999999969"
"1916","`MMTJeep Cherokee:MY2020:MileGrpATC2`",2.13066766706327e-14,"0.021337016028542","9.98578088057452e-13","0.999999999999203"
"1917","`MMTJeep Compass:MY2020:MileGrpATC2`",-3.06157136247957e-13,"0.0482501429403226","-6.34520682408387e-12","0.999999999994937"
"1918","`MMTJeep Gladiator:MY2020:MileGrpATC2`",1.29073019197095e-15,"0.0210580887920445","6.1293795686652e-14","0.999999999999951"
"1919","`MMTJeep Grand Cherokee:MY2020:MileGrpATC2`",0.015873015872934,"0.0152808329770055","1.03875331252031","0.29892227615878"
"1920","`MMTJeep Renegade:MY2020:MileGrpATC2`",1.11118128985236e-13,"0.0719270663590952","1.54487225199037e-12","0.999999999998767"
"1921","`MMTJeep Wrangler:MY2020:MileGrpATC2`",1.43999762325833e-13,"0.0232143608458609","6.20304660903502e-12","0.999999999995051"
"1922","`MMTKia Forte:MY2020:MileGrpATC2`",-2.53139271775469e-13,"0.0398314057205435","-6.35526834155666e-12","0.999999999994929"
