"MMT","MY","MileGrpATC","prob_rate"
"Toyota Corolla Hatchback",2020,2,0.00791921933685077
"Toyota Corolla Hatchback",2020,3,0.00922815568395045
"Toyota Highlander/Toyota Highlander Hybrid",2018,1,0.00269328500681445
"Toyota Highlander/Toyota Highlander Hybrid",2018,2,0.00170917197548252
"Toyota Highlander/Toyota Highlander Hybrid",2018,3,0.00234834632920785
"Toyota Highlander/Toyota Highlander Hybrid",2019,1,0.00055398614868364
"Toyota Highlander/Toyota Highlander Hybrid",2019,2,0.00231133628728093
"Toyota Highlander/Toyota Highlander Hybrid",2019,3,0.00673169877247635
"Toyota Highlander/Toyota Highlander Hybrid",2020,1,0.00118445861962283
"Toyota Highlander/Toyota Highlander Hybrid",2020,2,0.00684149048251663
"Toyota Highlander/Toyota Highlander Hybrid",2020,3,0.0031070169137535
"Toyota Prius",2018,1,0.00148579894833185
"Toyota Prius",2018,2,0.001244704577564
"Toyota Prius",2018,3,0.00189642745286893
"Toyota Prius",2019,1,0.0102348713797319
"Toyota Prius",2019,2,0.00250038510655691
"Toyota Prius",2019,3,0.0107112176323979
"Toyota Prius",2020,1,0.00313484052358022
"Toyota Prius",2020,2,0.0109580385587576
"Toyota Prius",2020,3,0.00452610015373984
"Toyota Prius C",2018,1,0.00604447307878185
"Toyota Prius C",2018,2,0.0077151235779242
"Toyota Prius C",2018,3,0.00717067452591448
"Toyota Prius C",2019,1,0.0116698832296474
"Toyota Prius C",2019,2,0.0120350634230039
"Toyota Prius C",2019,3,0.0109441982741707
"Toyota Prius Prime",2018,1,0.0084886805702071
"Toyota Prius Prime",2018,2,0.00350613142740526
"Toyota Prius Prime",2018,3,0.00422312184596692
"Toyota Prius Prime",2019,1,0.00478149375270378
"Toyota Prius Prime",2019,2,0.0144003108068316
"Toyota Prius Prime",2019,3,0.00617714558762399
"Toyota Prius Prime",2020,1,0.00352107648281228
"Toyota Prius Prime",2020,2,0.00923757214785788
"Toyota Prius Prime",2020,3,0.00334656021754264
"Toyota RAV4/Toyota RAV4 Hybrid",2018,1,0.00184057595367381
"Toyota RAV4/Toyota RAV4 Hybrid",2018,2,0.000415182534462106
"Toyota RAV4/Toyota RAV4 Hybrid",2018,3,0.00999857560339271
"Toyota RAV4/Toyota RAV4 Hybrid",2019,1,0.00467134805289537
"Toyota RAV4/Toyota RAV4 Hybrid",2019,2,0.00354987143976867
"Toyota RAV4/Toyota RAV4 Hybrid",2019,3,0.00415246074689028
"Toyota RAV4/Toyota RAV4 Hybrid",2020,1,0.000837488928377745
"Toyota RAV4/Toyota RAV4 Hybrid",2020,2,0.00593880528741623
"Toyota RAV4/Toyota RAV4 Hybrid",2020,3,0.00150926250958929
"Toyota Sequoia",2018,1,0.0133250052507375
"Toyota Sequoia",2018,2,0.013287498480019
"Toyota Sequoia",2018,3,0.0108193093561475
"Toyota Sequoia",2019,1,0.0162492678601188
"Toyota Sequoia",2019,2,0.0408656436730015
"Toyota Sequoia",2019,3,0.0188780488898073
"Toyota Sequoia",2020,1,0.0226710868203983
"Toyota Sequoia",2020,2,0.0205765496286544
"Toyota Sequoia",2020,3,0.0188195950722221
"Toyota Sienna",2018,1,0.0122728116599518
"Toyota Sienna",2018,2,0.00960630199498454
"Toyota Sienna",2018,3,0.00989656699630833
"Toyota Sienna",2019,1,0.0042246137657916
"Toyota Sienna",2019,2,0.0030165302636231
"Toyota Sienna",2019,3,0.00809643927433753
"Toyota Sienna",2020,1,0.00384707541522041
"Toyota Sienna",2020,2,0.0033953768139567
"Toyota Sienna",2020,3,0.00349022684732146
"Toyota Tacoma",2018,1,0.00273885712878642
"Toyota Tacoma",2018,2,0.00713615585793326
"Toyota Tacoma",2018,3,0.00900592428852231
"Toyota Tacoma",2019,1,0.00261635109907472
"Toyota Tacoma",2019,2,0.00864541833465897
"Toyota Tacoma",2019,3,0.00924804738298056
"Toyota Tacoma",2020,1,0.00265033275770459
"Toyota Tacoma",2020,2,0.00244106587535114
"Toyota Tacoma",2020,3,0.00321160229775323
"Toyota Tundra",2018,1,0.0183808392926467
"Toyota Tundra",2018,2,0.0231316831196179
"Toyota Tundra",2018,3,0.00370625150035274
"Toyota Tundra",2019,1,0.00935440547427973
"Toyota Tundra",2019,2,0.00337380325393572
"Toyota Tundra",2019,3,0.00362217820449023
"Toyota Tundra",2020,1,0.00418136338917389
"Toyota Tundra",2020,2,0.00433125239914836
"Toyota Tundra",2020,3,0.00475029401889198
"Volkswagen Atlas",2018,1,0.0074533606321044
"Volkswagen Atlas",2018,2,0.0153534111202741
"Volkswagen Atlas",2018,3,0.0233106962291914
"Volkswagen Atlas",2019,1,0.0040186230472896
"Volkswagen Atlas",2019,2,0.00412304273389328
"Volkswagen Atlas",2019,3,0.00482624093558283
"Volkswagen Atlas",2020,1,0.0174341546098492
"Volkswagen Atlas",2020,2,0.0168408018688605
"Volkswagen Atlas",2020,3,0.0156110304051416
"Volkswagen Beetle",2018,1,0.0251119799531531
"Volkswagen Beetle",2018,2,0.011624099951081
"Volkswagen Beetle",2018,3,0.0146464176600584
"Volkswagen Beetle",2019,1,0.00616349374162789
"Volkswagen Beetle",2019,2,0.00952947688075259
"Volkswagen Beetle",2019,3,0.0108448851896592
"Volkswagen GTI",2018,1,0.0246779480898836
"Volkswagen GTI",2018,2,0.0149033903685036
"Volkswagen GTI",2018,3,0.0321649517121123
"Volkswagen GTI",2019,1,0.0212192503740031
"Volkswagen GTI",2019,2,0.0143472576587798
"Volkswagen GTI",2019,3,0.0154716467133181
"Volkswagen GTI",2020,1,0.018430703667983
"Volkswagen GTI",2020,2,0.0245098637221014
"Volkswagen GTI",2020,3,0.021448404954677
"Volkswagen Golf",2018,1,0.00533054867776466
"Volkswagen Golf",2018,2,0.00497707017955976
"Volkswagen Golf",2018,3,0.00610169107715094
"Volkswagen Golf",2019,1,0.00355561218550004
"Volkswagen Golf",2019,2,0.00498571186113376
"Volkswagen Golf",2019,3,0.00654825836189046
"Volkswagen Golf",2020,1,0.014855295562902
"Volkswagen Golf",2020,2,0.0153143176754816
"Volkswagen Golf Alltrack",2018,1,0.0159042301285566
"Volkswagen Golf Alltrack",2018,2,0.0369141943456892
"Volkswagen Golf Alltrack",2018,3,0.0350258808342209
"Volkswagen Golf Alltrack",2019,1,0.0145765594276986
"Volkswagen Golf Alltrack",2019,2,0.00970093508038113
"Volkswagen Golf Alltrack",2019,3,0.0145966162589819
"Volkswagen Golf SportWagen",2018,1,0.0135010894846047
"Volkswagen Golf SportWagen",2018,2,0.0114723394863524
"Volkswagen Golf SportWagen",2018,3,0.015411498432276
"Volkswagen Golf SportWagen",2019,1,0.0140322849616974
"Volkswagen Golf SportWagen",2019,2,0.0396407224940855
"Volkswagen Golf SportWagen",2019,3,0.0223030046264717
"Volkswagen Jetta",2018,1,0.00974809467661295
"Volkswagen Jetta",2018,2,0.012384169071774
"Volkswagen Jetta",2018,3,0.0130972452945093
"Volkswagen Jetta",2019,1,0.0156266984129982
"Volkswagen Jetta",2019,2,0.0247080721462925
"Volkswagen Jetta",2019,3,0.0180375066725424
"Volkswagen Jetta",2020,1,0.0116853404155301
"Volkswagen Jetta",2020,2,0.0118415271459855
"Volkswagen Jetta",2020,3,0.0148128100505792
"Volkswagen Passat",2018,1,0.0142277887923574
"Volkswagen Passat",2018,2,0.0227846972404597
"Volkswagen Passat",2018,3,0.0133816559891735
"Volkswagen Passat",2019,1,0.0229426843965844
"Volkswagen Passat",2019,2,0.0414218361185127
"Volkswagen Passat",2019,3,0.0459373364499701
"Volkswagen Passat",2020,1,0.017597230536094
"Volkswagen Passat",2020,2,0.0206342654399436
"Volkswagen Passat",2020,3,0.0205240991213849
"Volkswagen Tiguan",2018,1,0.0109057875832474
"Volkswagen Tiguan",2018,2,0.00344480762584715
"Volkswagen Tiguan",2018,3,0.00384968839719867
"Volkswagen Tiguan",2019,1,0.00324457464082489
"Volkswagen Tiguan",2019,2,0.00307185939400082
"Volkswagen Tiguan",2019,3,0.0038891810235248
"Volkswagen Tiguan",2020,1,0.00726445101879308
"Volkswagen Tiguan",2020,2,0.0206021793746734
"Volkswagen Tiguan",2020,3,0.0092166732133563
"Volvo S60/Volvo V60",2018,1,0.00562387138710633
"Volvo S60/Volvo V60",2018,2,0.00475171956728235
"Volvo S60/Volvo V60",2018,3,0.00539700793774283
"Volvo S60/Volvo V60",2019,1,0.00503333638832249
"Volvo S60/Volvo V60",2019,2,0.00580679461880125
"Volvo S60/Volvo V60",2019,3,0.00750769681037079
"Volvo S60/Volvo V60",2020,1,0.00653105968278786
"Volvo S60/Volvo V60",2020,2,0.00553386686590545
"Volvo S60/Volvo V60",2020,3,0.00713421986952935
"Volvo S90/Volvo V90",2018,1,0.0113464537091134
"Volvo S90/Volvo V90",2018,2,0.0247149848816388
"Volvo S90/Volvo V90",2018,3,0.012147951168832
"Volvo S90/Volvo V90",2019,1,0.01770844329321
"Volvo S90/Volvo V90",2019,2,0.0155146619846311
"Volvo S90/Volvo V90",2019,3,0.017159832266225
"Volvo S90/Volvo V90",2020,1,0.0175232410254304
"Volvo S90/Volvo V90",2020,2,0.0170976952524661
"Volvo XC40",2018,1,0.0111181441969421
"Volvo XC40",2018,2,0.0119688592771781
"Volvo XC40",2018,3,0.0119902298887676
"Volvo XC40",2019,1,0.00524443085844544
"Volvo XC40",2019,2,0.00482411852838059
"Volvo XC40",2019,3,0.00513513482722616
"Volvo XC40",2020,1,0.00505647025586198
"Volvo XC40",2020,2,0.00512139712437708
"Volvo XC40",2020,3,0.00557751050664389
"Volvo XC60",2018,1,0.00402469428851547
"Volvo XC60",2018,2,0.00364301391441982
"Volvo XC60",2018,3,0.0130490589605344
"Volvo XC60",2019,1,0.00516949065318402
"Volvo XC60",2019,2,0.00382169894429143
"Volvo XC60",2019,3,0.0123394603385393
"Volvo XC60",2020,1,0.00470541345770805
"Volvo XC60",2020,2,0.0043452652575242
"Volvo XC60",2020,3,0.00532278836679645
"Volvo XC90",2018,1,0.0121564664443648
"Volvo XC90",2018,2,0.024318852104137
"Volvo XC90",2018,3,0.00814585270999303
"Volvo XC90",2019,1,0.0206213709489344
"Volvo XC90",2019,2,0.00873635522599435
"Volvo XC90",2019,3,0.00925633770154405
"Volvo XC90",2020,1,0.00976192381674536
"Volvo XC90",2020,2,0.0102223223222149
"Volvo XC90",2020,3,0.0107577900917945
