"","MMT","MY","MY_prob_rate"
"516","Tesla Model S",2020,0.0233739777752862
"517","Tesla Model X",2018,0.0461878471478526
"518","Tesla Model X",2019,0.0585964117376305
"519","Tesla Model X",2020,0.0348239499342423
"520","Tesla Model Y",2020,0.134639488774528
"521","Toyota 4Runner",2018,0.00217890223518347
"522","Toyota 4Runner",2019,0.00262559204005688
"523","Toyota 4Runner",2020,0.00315681447095387
"524","Toyota Avalon/Toyota Avalon Hybrid",2018,0.00218418290941292
"525","Toyota Avalon/Toyota Avalon Hybrid",2019,0.00611696755778901
"526","Toyota Avalon/Toyota Avalon Hybrid",2020,0.00680393257335359
"527","Toyota C-HR",2018,0.00659590956771523
"528","Toyota C-HR",2019,0.00785951225144668
"529","Toyota C-HR",2020,0.0128841058777603
"530","Toyota Camry/Toyota Camry Hybrid",2018,0.00165853011625557
"531","Toyota Camry/Toyota Camry Hybrid",2019,0.00565750841501153
"532","Toyota Camry/Toyota Camry Hybrid",2020,0.00329167742429078
"533","Toyota Corolla",2018,0.00380084814559786
"534","Toyota Corolla",2019,0.00505143832719636
"535","Toyota Corolla",2020,0.00349445833036435
"536","Toyota Corolla Hatchback",2019,0.00495658705991
"537","Toyota Corolla Hatchback",2020,0.00852571772661893
"538","Toyota Highlander/Toyota Highlander Hybrid",2018,0.00225026777050161
"539","Toyota Highlander/Toyota Highlander Hybrid",2019,0.00319900706948031
"540","Toyota Highlander/Toyota Highlander Hybrid",2020,0.00371098867196432
"541","Toyota Prius",2018,0.00154231032625492
"542","Toyota Prius",2019,0.00781549137289559
"543","Toyota Prius",2020,0.0062063264120259
"544","Toyota Prius C",2018,0.00697675706087351
"545","Toyota Prius C",2019,0.0115497149756073
"546","Toyota Prius Prime",2018,0.00540597794785976
"547","Toyota Prius Prime",2019,0.00845298338238646
"548","Toyota Prius Prime",2020,0.00536840294940427
"549","Toyota RAV4/Toyota RAV4 Hybrid",2018,0.00408477803050954
"550","Toyota RAV4/Toyota RAV4 Hybrid",2019,0.00412456007985144
"551","Toyota RAV4/Toyota RAV4 Hybrid",2020,0.00276185224179442
"552","Toyota Sequoia",2018,0.012477271028968
"553","Toyota Sequoia",2019,0.0253309868076425
"554","Toyota Sequoia",2020,0.0206890771737583
"555","Toyota Sienna",2018,0.0105918935504149
"556","Toyota Sienna",2019,0.00511252776791741
"557","Toyota Sienna",2020,0.00357755969216619
"558","Toyota Tacoma",2018,0.00629364575841399
"559","Toyota Tacoma",2019,0.00683660560557142
"560","Toyota Tacoma",2020,0.00276766697693632
"561","Toyota Tundra",2018,0.0150729246375391
"562","Toyota Tundra",2019,0.00545012897756856
"563","Toyota Tundra",2020,0.00442096993573808
"564","Volkswagen Atlas",2018,0.01537248932719
"565","Volkswagen Atlas",2019,0.00432263557225524
"566","Volkswagen Atlas",2020,0.0166286622946171
"567","Volkswagen Beetle",2018,0.0171274991880975
"568","Volkswagen Beetle",2019,0.00884595193734656
"569","Volkswagen Golf",2018,0.00546976997815845
"570","Volkswagen Golf",2019,0.00502986080284142
"571","Volkswagen Golf",2020,0.0150848066191918
"572","Volkswagen Golf Alltrack",2018,0.0292814351028222
"573","Volkswagen Golf Alltrack",2019,0.0129580369223539
"574","Volkswagen Golf SportWagen",2018,0.0134616424677443
"575","Volkswagen Golf SportWagen",2019,0.0253253373607515
"576","Volkswagen GTI",2018,0.0239154300568332
"577","Volkswagen GTI",2019,0.0170127182487003
"578","Volkswagen GTI",2020,0.0214629907815871
"579","Volkswagen Jetta",2018,0.0117431696809654
"580","Volkswagen Jetta",2019,0.0194574257439444
"581","Volkswagen Jetta",2020,0.0127798925373649
"582","Volkswagen Passat",2018,0.0167980473406635
"583","Volkswagen Passat",2019,0.0367672856550224
"584","Volkswagen Passat",2020,0.0195851983658075
"585","Volkswagen Tiguan",2018,0.00606676120209774
"586","Volkswagen Tiguan",2019,0.00340187168611684
"587","Volkswagen Tiguan",2020,0.0123611012022743
"588","Volvo S60/Volvo V60",2018,0.00525753296404384
"589","Volvo S60/Volvo V60",2019,0.00611594260583151
"590","Volvo S60/Volvo V60",2020,0.00639971547274088
"591","Volvo S90/Volvo V90",2018,0.0160697965865281
"592","Volvo S90/Volvo V90",2019,0.0167943125146887
"593","Volvo S90/Volvo V90",2020,0.0173104681389483
"594","Volvo XC40",2018,0.0116924111209626
"595","Volvo XC40",2019,0.00506789473801739
"596","Volvo XC40",2020,0.00525179262896098
"597","Volvo XC60",2018,0.00690558905448991
"598","Volvo XC60",2019,0.00711021664533824
"599","Volvo XC60",2020,0.00479115569400957
"600","Volvo XC90",2018,0.0148737237528316
"601","Volvo XC90",2019,0.0128713546254909
"602","Volvo XC90",2020,0.0102473454102516
